,Tweet_text,date,username,retweets,uni_handle,compound,Sentiment
4261,Not to worry Praveen. Stay calm. We are all working on war footing. We will meet the crisis head on. Just take all the reasonable precautions but don't panic please.,2020-04-04 16:58:47+00:00,abandopa,0,0.0,-0.1373,Negative
4262,IIT Kanpur researchers to design a cost-effective virucidal coating of surgical masks for preventive measures against COVID-19: https://www.organiser.org/Encyc/2020/4/4/IIT-Kanpur-researchers-to-design-a-cost-effective-virucidal-coating-of-surgical-masks-.html via @eOrganiser,2020-04-04 16:34:09+00:00,Aatish00959462,0,0.0,0.0,Neutral
4263,"Do it & provide to the medical staff ( god ), as soon as possible, any help I m there. Jai Hind ",2020-04-04 16:30:07+00:00,susanta50252411,0,0.0,0.5859,Positive
4264,"We are doing a great job being students at IITs. But, I think saying things in front and straight forwardly is the need of the hour",2020-04-04 16:26:24+00:00,priyanshu3390,0,0.0,0.5994,Positive
4265,IIT Kanpur researchers to design a cost-effective virucidal coating of surgical masks for preventive measures against COVID-19 https://www.organiser.org/Encyc/2020/4/4/IIT-Kanpur-researchers-to-design-a-cost-effective-virucidal-coating-of-surgical-masks-.html via @eOrganiser,2020-04-04 16:26:22+00:00,eOrganiser,38,0.0,0.0,Neutral
4266,"I only gave an option that if you don't like it, go visit your Islamic countries and see how they treat their citizens. If you don't like it here, you are free to leave the country. Why use the tag like being a Muslim in India. Prob, govt need to bring common sense course for u.",2020-04-04 16:25:24+00:00,priyanshu3390,0,0.0,0.6224,Positive
4267,#IIT #Kanpur researchers to design a cost-effective virucidal coating of surgical masks for preventive measures against #COVID-19,2020-04-04 16:19:53+00:00,C_urrentAffairs,1,0.0,0.0,Neutral
4268,#Coronavirusindia IIT Kanpur sanctioned 25 lakh to develop PPE for healthcare professionals #Coronavirus #Covid19 #pandemic #InfectiousDisease #CoronaVirusUpdate #iitkanpur #ppe,2020-04-04 16:16:08+00:00,MusafirNamah,0,0.0,0.0,Neutral
4269,IIT Kanpur researchers to design a cost-effective virucidal coating of surgical masks for preventive measures against COVID-19 https://ssbprep.com/iit-kanpur-researchers-to-design-a-cost-effective-virucidal-coating-of-surgical-masks-for-preventive-measures-against-covid-19/,2020-04-04 16:06:45+00:00,thessbprep,0,0.0,0.0,Neutral
4270,"Five alumni of IIT Kanpur named in Forbes list, know how this happened ",2020-04-04 16:04:32+00:00,OxiBuzz,0,0.0,0.0,Neutral
4271,"@kviitkanpur class 9th student, Avantika, sharing her thoughts &amp; creating #Awareness by a really interesting #poem as #IndiaFightsCorona while #StayHomeSaveLives. #JaiHind #SupportLockdownStaySafe @HRDMinistry @MoHFW_INDIA @KVS_HQ @DrRPNishank @SantoshKMall1 @IITKanpur @DMKanpur",2020-04-04 15:24:02+00:00,kviitkanpur,2,0.0,0.7902,Positive
4272,.@IITKanpur #researchers to design a cost-effective virucidal coating of #surgicalmask for preventive measures against #COVID19 . @drharshvardhan @Ashutos61 @Sandeep_1966 @guptaakhilesh63 @IndiaDST @serbonline @MoHFW_INDIA @ICMRDELHI @PIB_India https://dst.gov.in/iit-kanpur-researchers-design-cost-effective-virucidal-coating-surgical-masks-preventive-measures,2020-04-04 15:07:48+00:00,IndiaDST,23,0.0,0.0,Neutral
4273,"@serbonline under @IndiaDST, is supporting research by a team of scientists from @IITKanpur for developing a protective coating that would greatly help in preventing contamination of Personal Protective Equipment from #Covid_19. @SAVDAGREAT @rinkum20001",2020-04-04 14:55:08+00:00,egovonline,0,0.0,0.6736,Positive
4274,Fight against COVID-19: IIT Kanpur to design a cost-effective virucidal coating of surgical masks #fightagainstcorona #FightAgainstCOVID19 #FightAgainstCoronavirus #FightCovid19 @IITKanpur ,2020-04-04 14:26:02+00:00,NENowNews,1,0.0,-0.3818,Negative
4275,"said BS Murty, director, IIT Hyderabad. IIT Kanpur’s incubator company have also come up with a prototype of a ventilator that would cost much less than those currently used in hospitals. Following the guidelines of the WHO, researchers and students from IIT Kharagpur and",2020-04-04 14:07:51+00:00,BhattTweet,0,0.0,0.0,Neutral
4276,"A team of researchers at the #IITKanpur are working on a protective ‘SWADESHI’ Face Masks, equivalent to #N95Masks, for the front line Medical Staff, Doctors, Nurses &amp; other paramedical staff fighting against #COVID19 Outbreak #IndiaFightsCorona #StayHome",2020-04-04 13:46:01+00:00,sbajpai2811,0,0.0,-0.3612,Negative
4277,Researchers at IIT Kanpur developing cost-effective surgical mask for preventive measures against COVID-19 http://delhincrnews.in/2020/04/04/researchers-at-iit-kanpur-developing-cost-effective-surgical-mask-for-preventive-measures-against-covid-19/ via @delhiNCRnews.in,2020-04-04 13:39:54+00:00,PrasoonPant,0,0.0,0.0,Neutral
4278,#SERB under #DST is supporting scientists from IIT Kanpur for developing a protective coating that would greatly help in preventing contamination of Personal Protective Equipment (#PPE) from COVID-19. Read More: https://bit.ly/3bRbW0g #COVID19 #IITKanpur,2020-04-04 13:35:01+00:00,eletsonline,1,0.0,0.6736,Positive
4279,"But, two wrongs don't make a right. You are no one to tell anyone to leave this country. Every citizen has a right to say what is wrong and right in the country. Also, I know they are not gonna reply.",2020-04-04 13:34:24+00:00,thisisshinchann,0,0.0,-0.8047,Negative
4280,I never said it's appropriate that's why I commented on the post who started this trend.,2020-04-04 13:32:11+00:00,thisisshinchann,0,0.0,0.0,Neutral
4281,Thank You.,2020-04-04 13:30:56+00:00,PremTripathi83,0,0.0,0.3612,Positive
4282,"I love it, too. Bought it 15 years ago in India/IIT Kanpur",2020-04-04 13:15:37+00:00,MaxFichtner,0,0.0,0.6369,Positive
4283,"Difficult to give a timeline, but at the earliest.",2020-04-04 12:47:34+00:00,Sandeep_1966,1,0.0,-0.1901,Negative
4284,#IndiaFightsCorona: IIT Kanpur researchers to design a cost-effective virucidal coating of surgical masks for preventive measures against COVID-19: https://tinyurl.com/v4vc5ml,2020-04-04 12:39:45+00:00,MIB_India,8,0.0,0.0,Neutral
4285,When one can tentatively expect the results for IRHPA proposal submitted on 31st March? Thanks,2020-04-04 12:31:51+00:00,PremTripathi83,1,0.0,0.4404,Positive
4286,"@IITKanpur 2) Asymptometic carriers are present 3) Asymptometic carriers normally don't wear mask because they don't know they are infected and hence , not wearing mask , spread Infection in masses. In fact, this could be the dominant mechanism of spread",2020-04-04 12:29:01+00:00,KVBalrampur,0,0.0,-0.4939,Negative
4287,"@IITKanpur Please opine on this Alongwith social distancing measures , compulsory use of Mask by everyone is essential to effectively stop spread of COVID 19. We need not go by WHO guidelines in view of latest findings that 1) airosiles may survive longer in air",2020-04-04 12:25:20+00:00,KVBalrampur,0,0.0,0.4588,Positive
4288,IIT Kanpur researchers to design a cost-effective virucidal coating of surgical masks for preventive measures against COVID-19 https://indiaeducationdiary.in/iit-kanpur-researchers-to-design-a-cost-effective-virucidal-coating-of-surgical-masks-for-preventive-measures-against-covid-19/,2020-04-04 12:23:41+00:00,indiaedudiary,5,0.0,0.0,Neutral
4289,Neither I nor anyone require knowledge of etiquettes from you.,2020-04-04 12:17:04+00:00,priyanshu3390,0,0.0,0.0,Neutral
4290,Neither I nor anyone require a knowledge of etiquettes from you.,2020-04-04 12:14:42+00:00,priyanshu3390,0,0.0,0.0,Neutral
4291,https://twitter.com/MSNBC/status/1246362143529807872 Research is going on @IITKanpur,2020-04-04 12:10:42+00:00,_eniyan_,0,0.0,0.0,Neutral
4292,#IIT #Kanpur #Researchers To Design Cost-effective #Cirucidal #Coating Of #SurgicalMasks https://www.thenewsagency.in/iit-kanpur-to-design-cost-effective-coating-of-surgical-masks/ @indianscinews @iitdelhi @iitbombay @IITKanpur @iitmadras,2020-04-04 11:58:25+00:00,TheNewsAgency1,0,0.0,0.0,Neutral
4293,Do you really have students like this? I guess then you should add one more chapter on how to talk to people and be nice in your curriculum. @iitdelhi @IITKanpur @iitdaa @IITalk @iitbombay @GoogleIndia @Google @DelhiPolice,2020-04-04 11:57:08+00:00,thisisshinchann,0,0.0,0.6771,Positive
4294,IIT Kanpur researchers to design a cost-effective virucidal coating of surgical masks for preventive measures against COVID-19 #saenews,2020-04-04 11:49:15+00:00,saenews_,0,0.0,0.0,Neutral
4295,IIT Kanpur developing ‘swadeshi’ face mask amid coronavirus outbreak https://expoze360.com/iit-kanpur-developing-swadeshi-face-mask-amid-coronavirus-outbreak/,2020-04-04 11:43:26+00:00,expoze360,0,0.0,0.0,Neutral
4296,"@bhupeshbaghel Hello Sir, i have been selected for Ex- MBA a joint program of IIM Calcutta, IIT Kanpur and IIT Chennai and want to apply for scholarship under the new budget 2020-21 scheme by state govt. I am a resident of Raipur. Kindly help and guide me sir. Thanks Take care.",2020-04-04 10:45:03+00:00,Verma91adarsh,0,0.0,0.9062,Positive
4297,Hi sir. I have been trying to reach out for a long time since we had 0 cases. Now after the jammat findings even my city is seeing the surge. We already have 4 cases from our city plus churu cases are being sent here. Please help. We might not be a big city but we need help.,2020-04-04 10:39:52+00:00,praveenjoshi788,0,0.0,0.7269,Positive
4298,* Linear Regression Analysis and Forecasting (https://nptel.ac.in/courses/111/104/111104098/) * Introduction to R Software (https://nptel.ac.in/courses/111/104/111104100/) * Descriptive Statistics with R Software (https://nptel.ac.in/courses/111/104/111104120/) #covid19 #lockdown #indiafightcorona #thatsiitk #iitkfaculty,2020-04-04 10:28:30+00:00,IITKanpur,1,0.0,0.0,Neutral
4299,* Sampling Theory (http://home.iitk.ac.in/~shalab/course1.htm) * Design of Experiment and Analysis of Variance (http://home.iitk.ac.in/~shalab/course2.htm) * Econometric Theory (http://home.iitk.ac.in/~shalab/course3.htm) * Introduction to Sampling Theory (http://home.iitk.ac.in/~shalab/course432.htm),2020-04-04 10:28:27+00:00,IITKanpur,2,0.0,0.0,Neutral
4300,"Prof. Shalabh of Department of Mathematics & Statistics, IIT Kanpur is offering free course during the lock down period. Please find the links of the study notes and MOOC video lecture below * Regression Analysis (http://home.iitk.ac.in/~shalab/course5.htm)",2020-04-04 10:28:26+00:00,IITKanpur,5,0.0,0.6808,Positive
4301,"Immunity shots shud be given to senior citizens n ppl with chronic ailments.. - don't stop with azithromycin chloroquine Cefixime/Levofloxacin Bromhexine and terbutaline - ""Nanomedicines"" for pnemonia Must be tried !!",2020-04-04 10:12:44+00:00,Random_Channel9,0,0.0,0.3553,Positive
4302,"As long as doctors around the world don't acknowledge the fact that.. it's ""pnemonia"" ""Wuhan Pnemonia"" once the patient hits the critical zone is in ICU on ventilator it's know more virus it's all about COPD.. You won't be able to save life's..",2020-04-04 10:09:59+00:00,Random_Channel9,0,0.0,0.2263,Positive
4303,We have received requests from members of the campus community and others to contribute monetarily to support Community Kitchen@IIT Kanpur. You can contribute for the food distribution initiative by using the link given below. http://iitk.ac.in/dora/funds/food-distribution.php #covid19 #indiafightcorona,2020-04-04 09:44:29+00:00,IITKanpur,2,0.0,0.4019,Positive
4304,"IIT Kanpur 2020 http://M.Tech Application Form Extended till April 15, 2020. Check details at https://collegedunia.com/university/25948-indian-institute-of-technology-iit-kanpur/admission #IITKanpur #IITs #MTech #mastersdegree #technology #applicationprocess #admissions",2020-04-04 09:37:56+00:00,college_dunia,0,0.0,0.0,Neutral
4305,cc: @kvijayraghavan @Ashutos61 @CSIR_IND @iiscbangalore @IITKanpur @drajaykumar_ias @drharshvardhan @PiyushGoyal @doctorsoumya @Sandeep_1966 Article that may help Railways &amp; Airports #IGES #GeoHealth #AirDetection #PandemicYears #SNCoV #SNCoVResponse,2020-04-04 08:36:40+00:00,Gravity_v20,1,0.0,0.4019,Positive
4306,Govt of Kerala partnership with IIT Kanpur and @GenRobotic to manufacture low cost ventilators . Good luck and all the best @GenRobotic @rashidtky @ComradeMallu https://twitter.com/GenRobotic/status/1246336705583386624,2020-04-04 08:33:49+00:00,vijayavee,7,0.0,0.8402,Positive
4307,Basically my medicine is useful asthama ( useful is good medicine for lungs and 100% effective for high level asthma) . This method of medicine was adopted by me from my grandfather. I would like to suggest to this medicine for covid 19 suffering people.,2020-04-04 08:07:46+00:00,vermagovind123,0,0.0,0.8807,Positive
4308,"Happy to see my good friends at Genrobotics are doing their best to save our country from #Covid19 #CoronaVirus pandemic. News gist: Government of Kerala roped in IIT Kanpur, VSSC, Coconics &amp; Genrobotics to manufacture ventilators. ",2020-04-04 07:56:32+00:00,robin_a_p,8,0.0,0.9524,Positive
4309,@IITKanpur @TataPower can you please break the myth of this dumb claim ?,2020-04-04 07:55:59+00:00,aviral0311,0,0.0,-0.3767,Negative
4310,"@narendramodi A virus, Bacteriophage in #Ganga infects, kills bacteria. Why not experiment to see effect of #Ganga water on #covid19? #Lockdown21 @ICMRDELHI",2020-04-04 07:41:55+00:00,trinitiesinfo,1,0.0,-0.5423,Negative
4311,I see him as an enlightened Professor with a Great Vision (IIM Kozhikode Live) for Entrepreneurial Ecosystem in Kerala...,2020-04-04 06:51:56+00:00,Anil4Joseph,0,0.0,0.8519,Positive
4312,Dr. Gopinath is one huge champion of India's startup ecosystem and specifically of @IITKanpur. He is a great friend.,2020-04-04 06:46:50+00:00,abandopa,0,0.0,0.926,Positive
4313,"@DRDO_India @IIMAhmedabad @anandmahindra @rsprasad @NITIAayog @Infosys_nmurthy @RNTata2000 @Patni @narendramodi @iitbombay @iitmadras @iitm_alumni @iitdelhi @IITKanpur Pls make an Indian TikTok,FB,bowser &amp; WhatsApp Version It's not a rocket science We have 1.3B People ",2020-04-04 06:18:54+00:00,JVNAIDU,0,0.0,0.0772,Positive
4314,I am reading this wonderful books. I will keep you all posted and will be throwing some question at you while reading ... #letsreadtogether @iitdelhi @IITKanpur @iitbombay @IITKgp ,2020-04-04 04:43:34+00:00,adityanotes,0,0.0,0.657,Positive
4315,I am reading this wonderful books. I will keep you all posted and will be throwing some question at you while reading ... #letsreadtogether @iitdelhi @IITKanpur @iitbombay @IITKgp ,2020-04-04 04:42:41+00:00,adityanotes,0,0.0,0.657,Positive
4316,are the crucial measure to work on... Other Countries are buying from china and returning back because supplying damaged used made of underwear (In Pakistan) IIT Kanpur take 2-3 days to finalist Material after trials DRDO hs developed PPE,2020-04-04 04:36:05+00:00,_eniyan_,0,0.0,-0.4404,Negative
4317,Right. He has wide connections. He is from IIT Kanpur :),2020-04-04 04:26:15+00:00,kalyanasc,0,0.0,0.4588,Positive
4318,Recovery graph is also rising exponentially. A good sign.@PIB_India @IITKanpur @ICMRDELHI,2020-04-04 04:02:53+00:00,avshgupt07,0,0.0,0.4404,Positive
4319,Growth factor below one would indicate the growth is on decline. Gradually growth is on decline .@IITKanpur @KTHuniversity @anandmahindra,2020-04-04 03:57:28+00:00,avshgupt07,0,0.0,0.7783,Positive
4320,@IndiaDST @serbonline announces 1st set of approved projects to combat #COVID19 #CoronavirusOutbreak @iitbombay @iitdelhi @IITKanpur &amp; @jncasr got their research projects approved @MoHFW_INDIA @drharshvardhan @narendramodi @drsanjaygupta @arrington @balajis,2020-04-04 03:33:01+00:00,iambhutia,3,0.0,0.4939,Positive
4321,I am requested to @iitbombay @iitdelhi @IITKanpur to develop the social media platform is better than tiktok and indian use india made tiktok. @surajsagar35 @jayaswalrishabh @chetan_bhagat,2020-04-04 03:03:22+00:00,patel_748,1,0.0,0.4404,Positive
4322,"Particles of own body namely the exosomes which body produces due to infection & to fight infection are treated as virus. Exosomes are the result of infection but treated as cause of it. Result is that most people are treated as positives, 80% results are false positives.",2020-04-04 02:51:28+00:00,Dehati32322561,0,0.0,0.8555,Positive
4323,Yes...they should be.. .but no lets lights diyas,2020-04-04 02:25:06+00:00,KworldT7,0,0.0,-0.4215,Negative
4324,I request @Shamsher_IPS ji to make Techno Police Team and work with @IITKanpur @IITKgp @IIMAhmedabad @iitmadras @iitbombay to make Robotic Tech with outlier Control and self disinfectant spraying tech in nearby area @HMOIndia to please facilitate this @PMOIndia @FinMinIndia,2020-04-04 02:22:18+00:00,PhDSulemanKhoja,0,0.0,0.3182,Positive
4325,Kerala to join hands with IIT-Kanpur (@IITKanpur) VSSC and Genrobotics for making low-cost ventilators - My report for The New Indian Express ,2020-04-04 02:05:25+00:00,pendown,44,0.0,0.296,Positive
4326,https://bbc.in/3bHTVl0 @dgpgujarat @HMOIndia @PIBHomeAffairs @CMOGuj @vijayrupanibjp @pkumarias Robotic Monitoring of Lockdown in North Africa @Shamsher_IPS @iitbombay @iitmadras @IITKgp @IITKanpur can you make this type of Robo,2020-04-04 02:02:09+00:00,PhDSulemanKhoja,0,0.0,0.0,Neutral
4327,Today’s Top #Article: #MechanicalEngineers at @IITKanpur &amp; #ZHCET discuss the “#Flow #Hemodynamics within a Bent Asymmetric Stenosed #Artery” Read more: https://bit.ly/3dPZxeU #vortex #stenosis #vascular #arteries #engineering #medicine #PIV #Flow #Visualization #technology,2020-04-03 19:26:59+00:00,BegellEngr,0,0.0,0.2023,Positive
4328,But india is not waiting for ventilators form china. IIT kanpur is developing low cost portable ventilators also SCTIMST &amp; Wipro 3D to manufacture automated ventilators. Asa n h ki yha kch ho n ra. Hr koi apna best dene me lga h pr hm notice hi n kr re,2020-04-03 19:03:32+00:00,maurya_yukti,0,0.0,0.631,Positive
4329,Requesying Geology students at @IITBHU_Varanasi @iitbombay @iitdelhi @IITKgp @IITISM_DHANBAD @IITKanpur @iitroorkee @iiserbhopal @iiserkol @IISERPune to Learn from home !,2020-04-03 18:28:37+00:00,ConceptsGeology,0,0.0,0.0,Neutral
4330,So proud of my alma mater IIT kanpur for leading it from front. Would love to contribute financially or otherwise for this research. https://mobile.twitter.com/karandi65/status/1245704639170752513 Prof. Ramkumar is such a down to earth person and one hell of a researcher. Privileged to know him personally. ,2020-04-03 18:24:56+00:00,geek_iitk,0,0.0,0.7089,Positive
4331,"i registered on prutor but didn't seen any vidio or material yet , please help . i choosen python cource.",2020-04-03 18:04:22+00:00,Taranje28011777,0,0.0,0.7579,Positive
4332,Lot of people are wrongly quarantined in this period of health issue.can health ministry look after it.,2020-04-03 17:28:53+00:00,MHAhmed1964,0,0.0,0.0,Neutral
4333,@iitdelhi @IITalk @iitmadras @IITKanpur and all other #IIT people. Please devote your time and brain in making a testing kit solution and go extra mile for #COVID19Pandemic - A Sincere request from a tier 2 college guy,2020-04-03 17:25:43+00:00,shashankagg12,0,0.0,0.8271,Positive
4334,Something sounding good,2020-04-03 16:49:40+00:00,upkeshav,0,0.0,0.4404,Positive
4335,"Students n bnyng ventilators. IIT kanpur, SCTIMST nd WIPRO, DRDO are already succeeding on it. Or agr unhne develp kr lia h to production me koi saalo ka tym n lgta h. Tym lgta h invent krne but once thing is invented production doesn't take that much time",2020-04-03 16:33:46+00:00,maurya_yukti,0,0.0,0.2732,Positive
4336,Warning from electrical engineers.. is this true? @narendramodi @iitmadras @IITKanpur @iitbombay @iitroorkee @IITKgp @iitdelhi @MotisinghU @HRDMinistry @DrRPNishank,2020-04-03 15:35:58+00:00,DrM_Lakhran,0,0.0,0.2144,Positive
4337,This should help,2020-04-03 15:34:55+00:00,rmulko,0,0.0,0.4019,Positive
4338,ah thank you!!,2020-04-03 15:32:24+00:00,eternity0601,0,0.0,0.4738,Positive
4339,i did but didnt find any link to register. Checked the IIT website too. Could u pls mark the tweet to me if its there?,2020-04-03 15:31:59+00:00,eternity0601,0,0.0,0.1154,Positive
4340,Pls visit @IITKanpur Twitter handle for further details.,2020-04-03 15:29:36+00:00,rmulko,0,0.0,0.0772,Positive
4341,how and where to enroll for this please?,2020-04-03 15:22:42+00:00,eternity0601,0,0.0,0.3869,Positive
4342,They just started the research for vaccine ?,2020-04-03 15:11:08+00:00,esskrazy,0,0.0,0.0,Neutral
4343,"IIT kanpur develpd low cost portable ventilators, SCTIMSC nd Wipro jointly has developed affordable ventilators.. DRDO has developed PPE.. To ab jb inhn develop kr liye h to it's obvious production b hga or prodution hga to mrkt me b ayga or use b hgaa",2020-04-03 14:50:42+00:00,maurya_yukti,0,0.0,-0.2732,Negative
4344,@iitmadras @IITKgp @IITKanpur @IITGuwahati @iitdelhi @iitbombay @iitroorkee @IITHyderabad IITs have been involved in developing short and long term technological solutions that could help deal with the current #Coronavirus #COVID19Pandemic #epidemic,2020-04-03 14:30:38+00:00,iitmadras,7,0.0,0.5267,Positive
4345,"Amidst lockdown, IIT-Kanpur begins free online physics classes @IITKanpur ",2020-04-03 14:15:50+00:00,COVID19_INDIA,0,0.0,0.5106,Positive
4346,"Prof Y N Singh, Electrical Engineering, IITKANPUR took online class, guided teachers of @kviitkanpur on how to use secured, digital learning platforms and also taught concept of electrical current to class 12 students. #JaiHind #StayHomeSaveLives #WorkFromHome #IndiaFightsCorona",2020-04-03 14:04:21+00:00,kviitkanpur,1,0.0,0.4019,Positive
4347,Hahaha,2020-04-03 12:39:05+00:00,inspivated,0,0.0,0.5574,Positive
4348,#WhatsAppUniversity is provoding us with quiet substantial knowledge which is surely going to help us #FightAgainstCorona #RIP_SCIENCE #RIP_KNOWLEDGE #RIP_PHYSICS #RIP_LOGIC #दानकर्ता_शाहरूखखान #AbToDekhnaHiPadega #ये_आदमी_पागल_हो_चुका_है @WHO @IITKgp @IITKanpur @narendramodi,2020-04-03 12:38:29+00:00,HaiderTahrim,0,0.0,0.7506,Positive
4349,"I live in IIT Kanpur. IIT stopped allowing parcels inside IIT due to virus. So when my parcel came it for returned. But when I checked my parcel on india post, it was showing that indian customs refused to take it. So it got returned.",2020-04-03 12:23:50+00:00,nush_nochu,0,0.0,-0.5023,Negative
4350,Mechanized breathing bags? @MIT @IITKanpur ,2020-04-03 12:13:26+00:00,Coder26237717,0,0.0,0.0,Neutral
4351,Portable Ventilators by researchers at IIT Kanpur - https://www.blog.vivanls.com/portable-ventilators-by-researchers-at-iit-kanpur/,2020-04-03 12:07:20+00:00,VIVANLS,0,0.0,0.0,Neutral
4352,To give political discourse know who heads the ministry. How people like you are allowed to teach in ISI Kolkata & spoil the culture of Indian academia. @HRDMinistry must take this into notice and maintain the sanctity of institutions of national importance.,2020-04-03 11:26:25+00:00,SadharanBharat1,0,0.0,0.6124,Positive
4353,"Maybe, but Doctors ignoring risk of HME filters that traps and backflushes all virus into patients lungs, making him more sick, OR a 1% leak makes medical staff infected. Virus disinfectant suggested, but in vain @AIIMSRDA @IITKanpur @HMOIndia @PMOIndia @drharshvardhan @Swamy39",2020-04-03 10:59:44+00:00,SanatanDharma_,0,0.0,-0.9726,Negative
4354,Very surprising that front line institution such as #iit &amp; #iisc are silent. @IndiaDST @PrinSciAdvOff @PrakashJavdekar @DrRPNishank to advice them to work in synergy &amp; help nation through their skill &amp; erudition.,2020-04-03 10:25:42+00:00,Climate46304220,0,0.0,0.624,Positive
4355,Got some unnamed screenshot to prove bjp is spreading misinformation. Havard pass out he is ladies and gentlemen ‍ ‍ ‍ ,2020-04-03 09:51:08+00:00,Aryan03027704,0,0.0,-0.3182,Negative
4356,"I dare u to show the handle whose tweet u have mentioned , don’t think we are same like brainless mamta - and on whose orders slave like u fabricate messages and tweets . Go , ur work is done now , go and take ur biscuit from momtaa .",2020-04-03 09:39:56+00:00,imbhartiye,0,0.0,0.6124,Positive
4357,"When @PrakashJavdekar is busy watching #Ramayan during #Corona, BJP IT cell @amitmalviya gets to run @mhrd_innovation. Here is the result. Is @NASA , @IITKgp , @IITKanpur, @iitbombay, @iitmadras, @iitdelhi aware of groundbreaking research their professors are apparently doing?",2020-04-03 09:31:55+00:00,GargaC,5,0.0,0.0,Neutral
4358,naah it will not. if you really think that it won't work for at all then why govt has taken it too seriously to Hum dekhengey. i think you can remember the IIT kanpur controversy on hum dekhenge,2020-04-03 09:25:07+00:00,mohtashim_rj,0,0.0,-0.1779,Negative
4359,IIT Kanpur launches a 3 months free Python Online Coding Course - CIOL ,2020-04-03 09:07:00+00:00,KanpurMyCity,1,0.0,0.5106,Positive
4360,"@umeshpatelcgpyc Sir, i have been selected for Executive MBA a joint program of IIM Calcutta, IIT Kanpur and IIT Chennai and want to apply for scholarship under the new budget allocation 2020-21 by state government. I am a resident of Raipur. Kindly help and guide me sir. Thanks",2020-04-03 08:44:52+00:00,Verma91adarsh,0,0.0,0.8442,Positive
4361,Congratulations!! @IITKanpur Team.... looking forward on your development.,2020-04-03 08:19:54+00:00,pradeept124,0,0.0,0.6688,Positive
4362,India should be careful not to appear shameless before the world !,2020-04-03 07:43:48+00:00,Gravity_v20,0,0.0,0.4456,Positive
4363,Well synchronized with world bank plans !,2020-04-03 07:43:03+00:00,Gravity_v20,0,0.0,0.3382,Positive
4364,"PPEs are one of the critical items for which doctors, nurses, and health workers are facing scarcity in supply. This is another great initiative from the IIT Kanpur team for PPE. Spread the word. ",2020-04-03 07:38:23+00:00,bhak_sala,45,0.0,0.4215,Positive
4365,Please write to pankaj@whayn.com,2020-04-03 07:27:10+00:00,whaynstore,0,0.0,0.3182,Positive
4366,do prevention at the time . #SocialDistancingPickUpLines #SocialDistancing @MoHFW_INDIA @moayush @IITKanpur ,2020-04-03 07:17:11+00:00,DiosRoom,0,0.0,0.0,Neutral
4367,Okay thank you sir.,2020-04-03 07:14:54+00:00,vartika_tolani,0,0.0,0.5267,Positive
4368,All these professors have websites with phone numbers and email ids. Any correspondent can contact them.,2020-04-03 07:14:32+00:00,Sandeep_1966,0,0.0,0.0,Neutral
4369,"Yes sir, but that information is not enough. I would like to have a conversation with the professors and tell my readers about it.",2020-04-03 07:13:22+00:00,vartika_tolani,0,0.0,0.6249,Positive
4370,There is a PIB release consisting of details.,2020-04-03 07:08:57+00:00,Sandeep_1966,0,0.0,0.0,Neutral
4371,"Dear sir/Ma'am, I would like to publish about this in my newspaper. Please provide me any contact number for further information. Thank you",2020-04-03 06:59:18+00:00,vartika_tolani,0,0.0,0.8481,Positive
4372,"India's race to build a low-cost ventilator -A team of innovators from @IITKanpur incubator company https://noccarobotics.com/ develop #ventilators prototype, currently in the testing phase. Watch https://lnkd.in/fiFfUCc at US$660. #CoronaAlert #COVID2019india #COVID19Pandemic",2020-04-03 05:48:26+00:00,amitanjuaarush,0,0.0,0.0,Neutral
4373,Great news!! Hope the Doctors are sharing their Covid 19 success stories n learnings at the interstate level,2020-04-03 05:23:55+00:00,Sky_Queen73,0,0.0,0.9335,Positive
4374,"Congratulations Dr Nagma Parveen, Department of Chemistry, IIT Kanpur ",2020-04-03 05:13:44+00:00,IITKanpur,5,0.0,0.5994,Positive
4375,What’s the tenure of this projects,2020-04-03 04:47:21+00:00,MRCET_IIC,0,0.0,0.0,Neutral
4376,Nice,2020-04-03 04:47:08+00:00,MRCET_IIC,0,0.0,0.4215,Positive
4377,#DST -#SERB announces first set of approved #projects to #combat #COVID19 &amp; related #respiratory #infections . @drharshvardhan @PrinSciAdvGoI @Ashutos61 @Sandeep_1966 @IndiaDST @serbonline @MoHFW_INDIA @ICMRDELHI @jncasr @iitdelhi @IITKanpur @iitbombay @PIB_India,2020-04-03 04:35:00+00:00,IndiaDST,91,0.0,0.1027,Positive
4378,He has been proactive after the initial wave and have taken necessary steps to contain and deal with covid19. This should surely stop the attached false propaganda and ascertin correct directions.,2020-04-03 04:03:08+00:00,ChaithanyaKoty1,0,0.0,0.3612,Positive
4379,@CMOfficeUP Time to iit kanpur and other medical equipments manufacturers or iit kharagpur to start a india u.p. ventillator project. When indian institute of science can come up with a ventillator. .,2020-04-03 03:54:16+00:00,contactrajesh12,0,0.0,0.0,Neutral
4380,Researchers at IIT Kanpur and DRDO initiate steps to develop low─cost portable ventilators to overcome growing demand https://ift.tt/345lVwo,2020-04-03 03:34:19+00:00,pharmabiznews,0,0.0,0.0516,Positive
4381,"Lastly, a shout-out to Prof Somenath Biswas at IIT Kanpur @iitk for explaining pointers with an analogy that has stuck with me over the years, to that of a railway caterer using seat numbers to keep track of who ordered what. n/",2020-04-03 02:47:31+00:00,rohitsingh8080,0,0.0,-0.25,Negative
