,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
51,"click on the link https://bit.ly/2sfjq0v  to join the webinar today by amrita school of engineering on impact of ai in education & industry post pandemic - future of engineering aspirants.
#amritaschoolofengineering #webinar #engineering #registernow #artificialintelligencepic.twitter.com/kgql6bvn0r","Amrita School of Engineering, Bengaluru",1257906208331018240,2020-05-06 05:33:05,"['AmritaSchoolOfEngineering', 'Webinar', 'Engineering', 'RegisterNow', 'ArtificialIntelligencepic']",VishwaAmrita,0.0,0.0,1.0,0.29600000000000004,Positive,4,0.0,0.0,0.0,Click on the link to join the webinar today by Amrita School of Engineering on Impact of AI in Education Industry Post Pandemic Future of Engineering Aspirants. #AmritaSchoolOfEngineering #Webinar #Engineering #RegisterNow #ArtificialIntelligencepic.twitter.com/kGQL6Bvn0r,"['click', 'link', 'join', 'webinar', 'today', 'amrita', 'school', 'engineering', 'impact', 'ai', 'education', 'industry', 'post', 'pandemic', 'future', 'engineering', 'aspirants', 'amritaschoolofengineering', 'webinar', 'engineering', 'registernow', 'artificialintelligencepic', 'twitter', 'com', 'kgql6bvn0r']","[('click', 'NN'), ('link', 'NN'), ('join', 'NN'), ('webinar', 'NN'), ('today', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('impact', 'NN'), ('ai', 'JJ'), ('education', 'NN'), ('industry', 'NN'), ('post', 'NN'), ('pandemic', 'JJ'), ('future', 'NN'), ('engineering', 'NN'), ('aspirants', 'NNS'), ('amritaschoolofengineering', 'VBG'), ('webinar', 'NN'), ('engineering', 'NN'), ('registernow', 'NN'), ('artificialintelligencepic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('kgql6bvn0r', 'NN')]","['click', 'link', 'join', 'webinar', 'today', 'school', 'engineering', 'impact', 'education', 'industry', 'post', 'future', 'engineering', 'aspirants', 'webinar', 'engineering', 'registernow', 'twitter', 'com', 'kgql6bvn0r']",0,0,3
52,low-cost ventilator designed by amrita school of engineering https://amritaworld.org/education/low-cost-ventilator-designed-by-amrita-school-of-engineering-amritapuri-campus/ …pic.twitter.com/gelqyjao6a,amritaworld,1257605659299917824,2020-05-05 09:38:49,[],amritaworldorg,1.0,5.0,,0.0,Neutral,3,0.0013157894736842105,0.003930817610062893,0.23618007282356834,Low-Cost Ventilator Designed by Amrita School of Engineering …pic.twitter.com/GelQyjAO6A,"['low', 'cost', 'ventilator', 'designed', 'amrita', 'school', 'engineering', 'pic', 'twitter', 'com', 'gelqyjao6a']","[('low', 'JJ'), ('cost', 'NN'), ('ventilator', 'NN'), ('designed', 'VBN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('gelqyjao6a', 'NN')]","['cost', 'ventilator', 'school', 'engineering', 'pic', 'twitter', 'com', 'gelqyjao6a']",0,1,3
53,"amrita school of engineering, bengaluru extends its heartfelt gratitude to all the helping hands who stand on their feet to meet our needs.

#internationallabourday #amritaschoolofengineering #bangalore #bengalurupic.twitter.com/j3pbyfeujz","Amrita School of Engineering, Bengaluru",1256130374503067648,2020-05-01 07:56:33,"['InternationalLabourDay', 'AmritaSchoolOfEngineering', 'Bangalore', 'Bengalurupic']",VishwaAmrita,0.0,0.0,1.0,0.8591,Positive,5,0.0,0.0,0.0,Amrita School of Engineering Bengaluru extends its heartfelt gratitude to all the helping hands who stand on their feet to meet our needs. #InternationalLabourDay #AmritaSchoolOfEngineering #Bangalore #Bengalurupic.twitter.com/j3pBYFEujz,"['amrita', 'school', 'engineering', 'bengaluru', 'extends', 'heartfelt', 'gratitude', 'helping', 'hands', 'stand', 'feet', 'meet', 'needs', 'internationallabourday', 'amritaschoolofengineering', 'bangalore', 'bengalurupic', 'twitter', 'com', 'j3pbyfeujz']","[('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bengaluru', 'NN'), ('extends', 'VBZ'), ('heartfelt', 'JJ'), ('gratitude', 'NN'), ('helping', 'VBG'), ('hands', 'NNS'), ('stand', 'VBP'), ('feet', 'NNS'), ('meet', 'VB'), ('needs', 'NNS'), ('internationallabourday', 'JJ'), ('amritaschoolofengineering', 'VBG'), ('bangalore', 'NN'), ('bengalurupic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('j3pbyfeujz', 'NN')]","['school', 'engineering', 'bengaluru', 'gratitude', 'hands', 'feet', 'needs', 'bangalore', 'bengalurupic', 'twitter', 'com', 'j3pbyfeujz']",0,0,3
54,"webinar on how teachers, counsellors shall respond to current pandemic by amrita school of engineering, coimbatore [may 9, 4:00 pm]: registration open https://www.noticebard.com/webinar-how-teachers-counsellors-shall-respond-current-pandemic/ …",NoticeBard,1258786869585874944,2020-05-08 15:52:31,[],noticebard,0.0,0.0,,0.0,Neutral,3,0.0,0.0,0.0,Webinar on How Teachers Counsellors Shall Respond to Current Pandemic by Amrita School of Engineering Coimbatore [May 9 4:00 PM] Registration Open …,"['webinar', 'teachers', 'counsellors', 'shall', 'respond', 'current', 'pandemic', 'amrita', 'school', 'engineering', 'coimbatore', 'may', '9', '4', '00', 'pm', 'registration', 'open']","[('webinar', 'NN'), ('teachers', 'NNS'), ('counsellors', 'NNS'), ('shall', 'MD'), ('respond', 'VB'), ('current', 'JJ'), ('pandemic', 'JJ'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('coimbatore', 'NN'), ('may', 'MD'), ('9', 'CD'), ('4', 'CD'), ('00', 'CD'), ('pm', 'NN'), ('registration', 'NN'), ('open', 'JJ')]","['webinar', 'teachers', 'counsellors', 'school', 'engineering', 'coimbatore', 'pm', 'registration']",0,0,3
55,"learn about the best engineering colleges in bangalore- amrita vishwa vidyapeetham school of engineering. get best faculty, best curriculum. and best learning environment.

#admission2020 #engineering #mtech
https://www.amrita.edu/school/engineering/bengaluru …",Education & Career,1258704302350069760,2020-05-08 10:24:25,"['Admission2020', 'Engineering', 'MTech']",EducationCaree5,0.0,0.0,,0.9571,Positive,5,0.0,0.0,0.0,Learn about the best engineering colleges in Bangalore Amrita Vishwa Vidyapeetham School of Engineering Get Best Faculty Best Curriculum and Best Learning Environment. #Admission2020 #Engineering #MTech …,"['learn', 'best', 'engineering', 'colleges', 'bangalore', 'amrita', 'vishwa', 'vidyapeetham', 'school', 'engineering', 'get', 'best', 'faculty', 'best', 'curriculum', 'best', 'learning', 'environment', 'admission2020', 'engineering', 'mtech']","[('learn', 'NN'), ('best', 'JJS'), ('engineering', 'NN'), ('colleges', 'NNS'), ('bangalore', 'VBP'), ('amrita', 'JJ'), ('vishwa', 'NN'), ('vidyapeetham', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('get', 'NN'), ('best', 'JJS'), ('faculty', 'NN'), ('best', 'RBS'), ('curriculum', 'NN'), ('best', 'JJS'), ('learning', 'NN'), ('environment', 'NN'), ('admission2020', 'IN'), ('engineering', 'NN'), ('mtech', 'NN')]","['learn', 'engineering', 'colleges', 'vishwa', 'school', 'engineering', 'get', 'faculty', 'curriculum', 'learning', 'environment', 'engineering', 'mtech']",0,0,5
56,"video: our colleagues at amrita school of engineering, #amritapuri campus had developed a low-cost #ventilator. now, they are getting this tested with our amrita school of medicine colleagues at our amrita hospital in kochi. #covidー19https://m.facebook.com/story.php?story_fbid=10157416161483719&id=90757398718 …",Amrita Vishwa Vidyapeetham,1258019458024566784,2020-05-06 13:03:06,"['Amritapuri', 'ventilator', 'COVIDー19https']",AMRITAedu,4.0,21.0,,0.0,Neutral,3,0.005263157894736842,0.01650943396226415,0.9761668321747765,VIDEO Our colleagues at Amrita School of Engineering #Amritapuri campus had developed a low-cost #ventilator Now they are getting this tested with our Amrita School of Medicine colleagues at our Amrita Hospital in Kochi # …,"['video', 'colleagues', 'amrita', 'school', 'engineering', 'amritapuri', 'campus', 'developed', 'low', 'cost', 'ventilator', 'getting', 'tested', 'amrita', 'school', 'medicine', 'colleagues', 'amrita', 'hospital', 'kochi']","[('video', 'NN'), ('colleagues', 'NNS'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('amritapuri', 'NN'), ('campus', 'NN'), ('developed', 'VBD'), ('low', 'JJ'), ('cost', 'NN'), ('ventilator', 'NN'), ('getting', 'VBG'), ('tested', 'VBN'), ('amrita', 'JJ'), ('school', 'NN'), ('medicine', 'NN'), ('colleagues', 'NNS'), ('amrita', 'VBP'), ('hospital', 'NN'), ('kochi', 'NN')]","['video', 'colleagues', 'school', 'engineering', 'amritapuri', 'campus', 'cost', 'ventilator', 'school', 'medicine', 'colleagues', 'hospital', 'kochi']",0,1,3
57,"click on the link https://bit.ly/2sfjq0v  to join the webinar today by amrita school of engineering on impact of ai in education & industry post pandemic - future of engineering aspirants.
#amritaschoolofengineering #webinar #engineering #registernow #artificialintelligencepic.twitter.com/kgql6bvn0r","Amrita School of Engineering, Bengaluru",1257906208331018240,2020-05-06 05:33:05,"['AmritaSchoolOfEngineering', 'Webinar', 'Engineering', 'RegisterNow', 'ArtificialIntelligencepic']",VishwaAmrita,0.0,0.0,1.0,0.29600000000000004,Positive,4,0.0,0.0,0.0,Click on the link to join the webinar today by Amrita School of Engineering on Impact of AI in Education Industry Post Pandemic Future of Engineering Aspirants. #AmritaSchoolOfEngineering #Webinar #Engineering #RegisterNow #ArtificialIntelligencepic.twitter.com/kGQL6Bvn0r,"['click', 'link', 'join', 'webinar', 'today', 'amrita', 'school', 'engineering', 'impact', 'ai', 'education', 'industry', 'post', 'pandemic', 'future', 'engineering', 'aspirants', 'amritaschoolofengineering', 'webinar', 'engineering', 'registernow', 'artificialintelligencepic', 'twitter', 'com', 'kgql6bvn0r']","[('click', 'NN'), ('link', 'NN'), ('join', 'NN'), ('webinar', 'NN'), ('today', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('impact', 'NN'), ('ai', 'JJ'), ('education', 'NN'), ('industry', 'NN'), ('post', 'NN'), ('pandemic', 'JJ'), ('future', 'NN'), ('engineering', 'NN'), ('aspirants', 'NNS'), ('amritaschoolofengineering', 'VBG'), ('webinar', 'NN'), ('engineering', 'NN'), ('registernow', 'NN'), ('artificialintelligencepic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('kgql6bvn0r', 'NN')]","['click', 'link', 'join', 'webinar', 'today', 'school', 'engineering', 'impact', 'education', 'industry', 'post', 'future', 'engineering', 'aspirants', 'webinar', 'engineering', 'registernow', 'twitter', 'com', 'kgql6bvn0r']",0,0,3
58,low-cost ventilator designed by amrita school of engineering https://amritaworld.org/education/low-cost-ventilator-designed-by-amrita-school-of-engineering-amritapuri-campus/ …pic.twitter.com/gelqyjao6a,amritaworld,1257605659299917824,2020-05-05 09:38:49,[],amritaworldorg,1.0,5.0,,0.0,Neutral,3,0.0013157894736842105,0.003930817610062893,0.23618007282356834,Low-Cost Ventilator Designed by Amrita School of Engineering …pic.twitter.com/GelQyjAO6A,"['low', 'cost', 'ventilator', 'designed', 'amrita', 'school', 'engineering', 'pic', 'twitter', 'com', 'gelqyjao6a']","[('low', 'JJ'), ('cost', 'NN'), ('ventilator', 'NN'), ('designed', 'VBN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('gelqyjao6a', 'NN')]","['cost', 'ventilator', 'school', 'engineering', 'pic', 'twitter', 'com', 'gelqyjao6a']",0,1,3
59,"amrita school of engineering, bengaluru extends its heartfelt gratitude to all the helping hands who stand on their feet to meet our needs.

#internationallabourday #amritaschoolofengineering #bangalore #bengalurupic.twitter.com/j3pbyfeujz","Amrita School of Engineering, Bengaluru",1256130374503067648,2020-05-01 07:56:33,"['InternationalLabourDay', 'AmritaSchoolOfEngineering', 'Bangalore', 'Bengalurupic']",VishwaAmrita,0.0,0.0,1.0,0.8591,Positive,5,0.0,0.0,0.0,Amrita School of Engineering Bengaluru extends its heartfelt gratitude to all the helping hands who stand on their feet to meet our needs. #InternationalLabourDay #AmritaSchoolOfEngineering #Bangalore #Bengalurupic.twitter.com/j3pBYFEujz,"['amrita', 'school', 'engineering', 'bengaluru', 'extends', 'heartfelt', 'gratitude', 'helping', 'hands', 'stand', 'feet', 'meet', 'needs', 'internationallabourday', 'amritaschoolofengineering', 'bangalore', 'bengalurupic', 'twitter', 'com', 'j3pbyfeujz']","[('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bengaluru', 'NN'), ('extends', 'VBZ'), ('heartfelt', 'JJ'), ('gratitude', 'NN'), ('helping', 'VBG'), ('hands', 'NNS'), ('stand', 'VBP'), ('feet', 'NNS'), ('meet', 'VB'), ('needs', 'NNS'), ('internationallabourday', 'JJ'), ('amritaschoolofengineering', 'VBG'), ('bangalore', 'NN'), ('bengalurupic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('j3pbyfeujz', 'NN')]","['school', 'engineering', 'bengaluru', 'gratitude', 'hands', 'feet', 'needs', 'bangalore', 'bengalurupic', 'twitter', 'com', 'j3pbyfeujz']",0,0,3
60,"make your dreams a reality & take your career graph to a different level with a b. tech degree from amrita school of engineering, #bengaluru!
admissions open: http://bit.ly/35chitg 
#applynow #admissionsopen #engineeringcollege #admissions #engineering #bangalorepic.twitter.com/semarma7oq","Amrita School of Engineering, Bengaluru",1214141712982896640,2020-01-06 11:08:36,"['Bengaluru', 'ApplyNow', 'AdmissionsOpen', 'EngineeringCollege', 'Admissions', 'Engineering', 'Bangalorepic']",VishwaAmrita,0.0,0.0,1.0,0.4574,Positive,4,0.0,0.0,0.0,Make your dreams a reality take your career graph to a different level with a B Tech degree from Amrita School of Engineering #Bengaluru! Admissions Open #ApplyNow #AdmissionsOpen #EngineeringCollege #Admissions #Engineering #Bangalorepic.twitter.com/SeMARmA7oQ,"['make', 'dreams', 'reality', 'take', 'career', 'graph', 'different', 'level', 'b', 'tech', 'degree', 'amrita', 'school', 'engineering', 'bengaluru', 'admissions', 'open', 'applynow', 'admissionsopen', 'engineeringcollege', 'admissions', 'engineering', 'bangalorepic', 'twitter', 'com', 'semarma7oq']","[('make', 'VB'), ('dreams', 'JJ'), ('reality', 'NN'), ('take', 'VB'), ('career', 'NN'), ('graph', 'FW'), ('different', 'JJ'), ('level', 'NN'), ('b', 'NN'), ('tech', 'NN'), ('degree', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bengaluru', 'NN'), ('admissions', 'NNS'), ('open', 'VBP'), ('applynow', 'JJ'), ('admissionsopen', 'JJ'), ('engineeringcollege', 'NN'), ('admissions', 'NNS'), ('engineering', 'NN'), ('bangalorepic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('semarma7oq', 'NN')]","['reality', 'career', 'level', 'b', 'tech', 'degree', 'school', 'engineering', 'bengaluru', 'admissions', 'engineeringcollege', 'admissions', 'engineering', 'bangalorepic', 'twitter', 'com', 'semarma7oq']",0,0,3
61,"check out this talk on the #landscapes of #blindness at our #amritapuri campus. ""giving vision"" seminar by dr. isabel signes on monday, 6th january 2020 at kripa hall, amrita school of engineering. pic.twitter.com/y9v4itp613",Amrita Vishwa Vidyapeetham,1213501232029024256,2020-01-04 16:43:34,"['landscapes', 'blindness', 'Amritapuri']",AMRITAedu,2.0,18.0,,0.5267,Positive,4,0.002631578947368421,0.014150943396226415,0.7239324726911618,"Check out this talk on the #landscapes of #blindness at our #Amritapuri campus ""Giving Vision seminar by Dr Isabel Signes on Monday 6th January 2020 at Kripa Hall Amrita School of Engineering pic.twitter.com/Y9V4Itp613","['check', 'talk', 'landscapes', 'blindness', 'amritapuri', 'campus', 'giving', 'vision', 'seminar', 'dr', 'isabel', 'signes', 'monday', '6th', 'january', '2020', 'kripa', 'hall', 'amrita', 'school', 'engineering', 'pic', 'twitter', 'com', 'y9v4itp613']","[('check', 'NN'), ('talk', 'NN'), ('landscapes', 'VBZ'), ('blindness', 'NN'), ('amritapuri', 'JJ'), ('campus', 'NN'), ('giving', 'VBG'), ('vision', 'NN'), ('seminar', 'NN'), ('dr', 'NN'), ('isabel', 'NN'), ('signes', 'NNS'), ('monday', 'RB'), ('6th', 'CD'), ('january', 'JJ'), ('2020', 'CD'), ('kripa', 'NN'), ('hall', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('y9v4itp613', 'NN')]","['check', 'talk', 'blindness', 'campus', 'vision', 'seminar', 'dr', 'isabel', 'signes', 'kripa', 'hall', 'school', 'engineering', 'pic', 'twitter', 'com', 'y9v4itp613']",0,1,5
62,"we are pleased to invite you all to a seminar on ""never alone-suicide prevention and self-awareness"" by ms. gabriella wright on 3 january 2020 at shradha hall, amrita school of engineering, @amritaedu campus. @ladygwright @bhavani_rrao #neveralone #womensrights #childrightspic.twitter.com/xj4b5vi3tn",AMMACHI Labs,1212720358656110592,2020-01-02 13:00:39,"['NeverAlone', 'WomensRights', 'ChildRightspic']",ammachilabs,1.0,9.0,,0.5423,Positive,4,0.0013157894736842105,0.007075471698113208,0.3619662363455809,"We are pleased to invite you all to a seminar on ""NEVER ALONE-Suicide Prevention and Self-Awareness by Ms Gabriella Wright on 3 January 2020 at Shradha hall Amrita School of Engineering @AMRITAedu campus @LadyGwright @bhavani_rrao #NeverAlone #WomensRights #ChildRightspic.twitter.com/Xj4b5vi3TN","['pleased', 'invite', 'seminar', 'never', 'alone', 'suicide', 'prevention', 'self', 'awareness', 'ms', 'gabriella', 'wright', '3', 'january', '2020', 'shradha', 'hall', 'amrita', 'school', 'engineering', 'amritaedu', 'campus', 'ladygwright', 'bhavani_rrao', 'neveralone', 'womensrights', 'childrightspic', 'twitter', 'com', 'xj4b5vi3tn']","[('pleased', 'JJ'), ('invite', 'NN'), ('seminar', 'NN'), ('never', 'RB'), ('alone', 'RB'), ('suicide', 'JJ'), ('prevention', 'NN'), ('self', 'NN'), ('awareness', 'NN'), ('ms', 'NN'), ('gabriella', 'NN'), ('wright', 'VBD'), ('3', 'CD'), ('january', 'JJ'), ('2020', 'CD'), ('shradha', 'NN'), ('hall', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('amritaedu', 'NN'), ('campus', 'NN'), ('ladygwright', 'VBD'), ('bhavani_rrao', 'RB'), ('neveralone', 'JJ'), ('womensrights', 'NNS'), ('childrightspic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('xj4b5vi3tn', 'NN')]","['invite', 'seminar', 'prevention', 'self', 'awareness', 'ms', 'gabriella', 'shradha', 'hall', 'school', 'engineering', 'amritaedu', 'campus', 'womensrights', 'twitter', 'com', 'xj4b5vi3tn']",0,1,5
63,"amrita school of engineering, bengaluru wishes you and your family good health, happiness, success and prosperity in the coming year.
#happynewyear2020 #newyear2020 #bestwishespic.twitter.com/obr0o9r1kn","Amrita School of Engineering, Bengaluru",1212273646548307968,2020-01-01 07:25:34,"['HappyNewYear2020', 'NewYear2020', 'BestWishespic']",VishwaAmrita,0.0,0.0,1.0,0.8957,Positive,5,0.0,0.0,0.0,Amrita School Of Engineering Bengaluru wishes you and your family good health happiness success and prosperity in the coming year. #HappyNewYear2020 #NewYear2020 #BestWishespic.twitter.com/OBr0o9R1KN,"['amrita', 'school', 'engineering', 'bengaluru', 'wishes', 'family', 'good', 'health', 'happiness', 'success', 'prosperity', 'coming', 'year', 'happynewyear2020', 'newyear2020', 'bestwishespic', 'twitter', 'com', 'obr0o9r1kn']","[('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bengaluru', 'NN'), ('wishes', 'NNS'), ('family', 'NN'), ('good', 'JJ'), ('health', 'NN'), ('happiness', 'NN'), ('success', 'NN'), ('prosperity', 'NN'), ('coming', 'VBG'), ('year', 'NN'), ('happynewyear2020', 'NN'), ('newyear2020', 'IN'), ('bestwishespic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('obr0o9r1kn', 'NN')]","['school', 'engineering', 'bengaluru', 'wishes', 'family', 'health', 'happiness', 'success', 'prosperity', 'year', 'happynewyear2020', 'bestwishespic', 'twitter', 'com', 'obr0o9r1kn']",0,0,3
64,"make your dreams a reality & take your career graph to a different level with a b. tech degree from amrita school of engineering, #bengaluru!
admissions open: http://bit.ly/35chitg 
#applynow #admissionsopen #engineeringcollege #admissions #engineering #bangalorepic.twitter.com/semarma7oq","Amrita School of Engineering, Bengaluru",1214141712982896640,2020-01-06 11:08:36,"['Bengaluru', 'ApplyNow', 'AdmissionsOpen', 'EngineeringCollege', 'Admissions', 'Engineering', 'Bangalorepic']",VishwaAmrita,0.0,0.0,1.0,0.4574,Positive,4,0.0,0.0,0.0,Make your dreams a reality take your career graph to a different level with a B Tech degree from Amrita School of Engineering #Bengaluru! Admissions Open #ApplyNow #AdmissionsOpen #EngineeringCollege #Admissions #Engineering #Bangalorepic.twitter.com/SeMARmA7oQ,"['make', 'dreams', 'reality', 'take', 'career', 'graph', 'different', 'level', 'b', 'tech', 'degree', 'amrita', 'school', 'engineering', 'bengaluru', 'admissions', 'open', 'applynow', 'admissionsopen', 'engineeringcollege', 'admissions', 'engineering', 'bangalorepic', 'twitter', 'com', 'semarma7oq']","[('make', 'VB'), ('dreams', 'JJ'), ('reality', 'NN'), ('take', 'VB'), ('career', 'NN'), ('graph', 'FW'), ('different', 'JJ'), ('level', 'NN'), ('b', 'NN'), ('tech', 'NN'), ('degree', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bengaluru', 'NN'), ('admissions', 'NNS'), ('open', 'VBP'), ('applynow', 'JJ'), ('admissionsopen', 'JJ'), ('engineeringcollege', 'NN'), ('admissions', 'NNS'), ('engineering', 'NN'), ('bangalorepic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('semarma7oq', 'NN')]","['reality', 'career', 'level', 'b', 'tech', 'degree', 'school', 'engineering', 'bengaluru', 'admissions', 'engineeringcollege', 'admissions', 'engineering', 'bangalorepic', 'twitter', 'com', 'semarma7oq']",0,0,3
65,"check out this talk on the #landscapes of #blindness at our #amritapuri campus. ""giving vision"" seminar by dr. isabel signes on monday, 6th january 2020 at kripa hall, amrita school of engineering. pic.twitter.com/y9v4itp613",Amrita Vishwa Vidyapeetham,1213501232029024256,2020-01-04 16:43:34,"['landscapes', 'blindness', 'Amritapuri']",AMRITAedu,2.0,18.0,,0.5267,Positive,4,0.002631578947368421,0.014150943396226415,0.7239324726911618,"Check out this talk on the #landscapes of #blindness at our #Amritapuri campus ""Giving Vision seminar by Dr Isabel Signes on Monday 6th January 2020 at Kripa Hall Amrita School of Engineering pic.twitter.com/Y9V4Itp613","['check', 'talk', 'landscapes', 'blindness', 'amritapuri', 'campus', 'giving', 'vision', 'seminar', 'dr', 'isabel', 'signes', 'monday', '6th', 'january', '2020', 'kripa', 'hall', 'amrita', 'school', 'engineering', 'pic', 'twitter', 'com', 'y9v4itp613']","[('check', 'NN'), ('talk', 'NN'), ('landscapes', 'VBZ'), ('blindness', 'NN'), ('amritapuri', 'JJ'), ('campus', 'NN'), ('giving', 'VBG'), ('vision', 'NN'), ('seminar', 'NN'), ('dr', 'NN'), ('isabel', 'NN'), ('signes', 'NNS'), ('monday', 'RB'), ('6th', 'CD'), ('january', 'JJ'), ('2020', 'CD'), ('kripa', 'NN'), ('hall', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('y9v4itp613', 'NN')]","['check', 'talk', 'blindness', 'campus', 'vision', 'seminar', 'dr', 'isabel', 'signes', 'kripa', 'hall', 'school', 'engineering', 'pic', 'twitter', 'com', 'y9v4itp613']",0,1,5
66,"we are pleased to invite you all to a seminar on ""never alone-suicide prevention and self-awareness"" by ms. gabriella wright on 3 january 2020 at shradha hall, amrita school of engineering, @amritaedu campus. @ladygwright @bhavani_rrao #neveralone #womensrights #childrightspic.twitter.com/xj4b5vi3tn",AMMACHI Labs,1212720358656110592,2020-01-02 13:00:39,"['NeverAlone', 'WomensRights', 'ChildRightspic']",ammachilabs,1.0,9.0,,0.5423,Positive,4,0.0013157894736842105,0.007075471698113208,0.3619662363455809,"We are pleased to invite you all to a seminar on ""NEVER ALONE-Suicide Prevention and Self-Awareness by Ms Gabriella Wright on 3 January 2020 at Shradha hall Amrita School of Engineering @AMRITAedu campus @LadyGwright @bhavani_rrao #NeverAlone #WomensRights #ChildRightspic.twitter.com/Xj4b5vi3TN","['pleased', 'invite', 'seminar', 'never', 'alone', 'suicide', 'prevention', 'self', 'awareness', 'ms', 'gabriella', 'wright', '3', 'january', '2020', 'shradha', 'hall', 'amrita', 'school', 'engineering', 'amritaedu', 'campus', 'ladygwright', 'bhavani_rrao', 'neveralone', 'womensrights', 'childrightspic', 'twitter', 'com', 'xj4b5vi3tn']","[('pleased', 'JJ'), ('invite', 'NN'), ('seminar', 'NN'), ('never', 'RB'), ('alone', 'RB'), ('suicide', 'JJ'), ('prevention', 'NN'), ('self', 'NN'), ('awareness', 'NN'), ('ms', 'NN'), ('gabriella', 'NN'), ('wright', 'VBD'), ('3', 'CD'), ('january', 'JJ'), ('2020', 'CD'), ('shradha', 'NN'), ('hall', 'NN'), ('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('amritaedu', 'NN'), ('campus', 'NN'), ('ladygwright', 'VBD'), ('bhavani_rrao', 'RB'), ('neveralone', 'JJ'), ('womensrights', 'NNS'), ('childrightspic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('xj4b5vi3tn', 'NN')]","['invite', 'seminar', 'prevention', 'self', 'awareness', 'ms', 'gabriella', 'shradha', 'hall', 'school', 'engineering', 'amritaedu', 'campus', 'womensrights', 'twitter', 'com', 'xj4b5vi3tn']",0,1,5
67,"amrita school of engineering, bengaluru wishes you and your family good health, happiness, success and prosperity in the coming year.
#happynewyear2020 #newyear2020 #bestwishespic.twitter.com/obr0o9r1kn","Amrita School of Engineering, Bengaluru",1212273646548307968,2020-01-01 07:25:34,"['HappyNewYear2020', 'NewYear2020', 'BestWishespic']",VishwaAmrita,0.0,0.0,1.0,0.8957,Positive,5,0.0,0.0,0.0,Amrita School Of Engineering Bengaluru wishes you and your family good health happiness success and prosperity in the coming year. #HappyNewYear2020 #NewYear2020 #BestWishespic.twitter.com/OBr0o9R1KN,"['amrita', 'school', 'engineering', 'bengaluru', 'wishes', 'family', 'good', 'health', 'happiness', 'success', 'prosperity', 'coming', 'year', 'happynewyear2020', 'newyear2020', 'bestwishespic', 'twitter', 'com', 'obr0o9r1kn']","[('amrita', 'JJ'), ('school', 'NN'), ('engineering', 'NN'), ('bengaluru', 'NN'), ('wishes', 'NNS'), ('family', 'NN'), ('good', 'JJ'), ('health', 'NN'), ('happiness', 'NN'), ('success', 'NN'), ('prosperity', 'NN'), ('coming', 'VBG'), ('year', 'NN'), ('happynewyear2020', 'NN'), ('newyear2020', 'IN'), ('bestwishespic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('obr0o9r1kn', 'NN')]","['school', 'engineering', 'bengaluru', 'wishes', 'family', 'health', 'happiness', 'success', 'prosperity', 'year', 'happynewyear2020', 'bestwishespic', 'twitter', 'com', 'obr0o9r1kn']",0,0,3
