,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
1213,"tomorrow, bangalore: 10:30am
an introduction to the indian #constitution & law making.
rangasthala, mg road
@malawdy
@gautambhatia88 @champacabooks 
archives @ncbs_bangalore 
centre for it & public policy @iiitb_officialhttps://twitter.com/archives_ncbs/status/1213741111262371840?s=20 …",Archives at NCBS,1215947244743979008,2020-01-11 10:43:09,['Constitution'],Archives_NCBS,11.0,11.0,,0.0,Neutral,3,0.02522935779816514,0.001443001443001443,1.571481525609966,Tomorrow Bangalore 10:30am An introduction to the Indian #Constitution law making. Rangasthala MG Road @malawdy @gautambhatia88 @ChampacaBooks Archives @NCBS_Bangalore Centre for IT Public Policy @ …,"['tomorrow', 'bangalore', '10', '30am', 'introduction', 'indian', 'constitution', 'law', 'making', 'rangasthala', 'mg', 'road', 'malawdy', 'gautambhatia88', 'champacabooks', 'archives', 'ncbs_bangalore', 'centre', 'public', 'policy']","[('tomorrow', 'NN'), ('bangalore', 'VBD'), ('10', 'CD'), ('30am', 'CD'), ('introduction', 'NN'), ('indian', 'JJ'), ('constitution', 'NN'), ('law', 'NN'), ('making', 'VBG'), ('rangasthala', 'JJ'), ('mg', 'NN'), ('road', 'NN'), ('malawdy', 'NN'), ('gautambhatia88', 'NN'), ('champacabooks', 'VBZ'), ('archives', 'NNS'), ('ncbs_bangalore', 'RB'), ('centre', 'JJ'), ('public', 'JJ'), ('policy', 'NN')]","['tomorrow', 'introduction', 'constitution', 'law', 'mg', 'road', 'malawdy', 'gautambhatia88', 'archives', 'policy']",0,1,3
1214,"our alumni revisiting the college and enjoying various games organised.
#iiitbangalore #iiitb10100 #alumnimeetpic.twitter.com/gbbonltzty – at iiit-b",IIIT Bangalore,1215922159823941632,2020-01-11 09:03:28,"['IIITBangalore', 'IIITB10100', 'alumnimeetpic']",IIITB_official,0.0,2.0,1.0,0.5267,Positive,4,0.0,0.0002623638987275351,0.010494555949101404,Our alumni revisiting the college and enjoying various games organised. #IIITBangalore #IIITB10100 #alumnimeetpic.twitter.com/gbboNLtZTy at IIIT-B,"['alumni', 'revisiting', 'college', 'enjoying', 'various', 'games', 'organised', 'iiitbangalore', 'iiitb10100', 'alumnimeetpic', 'twitter', 'com', 'gbbonltzty', 'iiit', 'b']","[('alumni', 'NNS'), ('revisiting', 'VBG'), ('college', 'NN'), ('enjoying', 'VBG'), ('various', 'JJ'), ('games', 'NNS'), ('organised', 'VBD'), ('iiitbangalore', 'RB'), ('iiitb10100', 'JJ'), ('alumnimeetpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('gbbonltzty', 'NN'), ('iiit', 'NN'), ('b', 'NN')]","['alumni', 'college', 'games', 'alumnimeetpic', 'twitter', 'com', 'gbbonltzty', 'iiit', 'b']",0,0,3
1215,"cmde (retd.) sr sridhar, registrar, iiit bangalore addressing our alumni.#iiitbangalore #iiitb10100
#alumnimeetpic.twitter.com/mxb95eftxc",IIIT Bangalore,1215898426065375232,2020-01-11 07:29:09,"['IIITBangalore', 'IIITB10100', 'alumnimeetpic']",IIITB_official,0.0,1.0,1.0,0.0,Neutral,3,0.0,0.00013118194936376755,0.005247277974550702,CMDE (Retd. SR Sridhar Registrar IIIT Bangalore addressing our alumni.#IIITBangalore #IIITB10100 #alumnimeetpic.twitter.com/mxb95eFTXC,"['cmde', 'retd', 'sr', 'sridhar', 'registrar', 'iiit', 'bangalore', 'addressing', 'alumni', 'iiitbangalore', 'iiitb10100', 'alumnimeetpic', 'twitter', 'com', 'mxb95eftxc']","[('cmde', 'NN'), ('retd', 'NN'), ('sr', 'NN'), ('sridhar', 'NN'), ('registrar', 'NN'), ('iiit', 'NN'), ('bangalore', 'IN'), ('addressing', 'VBG'), ('alumni', 'NNS'), ('iiitbangalore', 'RB'), ('iiitb10100', 'JJ'), ('alumnimeetpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('mxb95eftxc', 'NN')]","['cmde', 'retd', 'sr', 'sridhar', 'registrar', 'iiit', 'alumni', 'alumnimeetpic', 'twitter', 'com', 'mxb95eftxc']",0,0,3
1216,"welcome to 
inclusive stem - confluence 2020

the most exciting hackathon event of 2020

date: 
17th-18th january 2020

fore more details: http://inclusivestem.org/hackathon.html 
#iiitb #iiitb10100 #iiitbangalore #hackathon2020 #confluence2020 #inclusivestem #xrcvc #visionempowerpic.twitter.com/1xqs7dfiag",IIIT Bangalore,1215888898410237952,2020-01-11 06:51:18,"['IIITB', 'IIITB10100', 'IIITBangalore', 'Hackathon2020', 'Confluence2020', 'inclusiveSTEM', 'XRCVC', 'VisionEmpowerpic']",IIITB_official,0.0,1.0,1.0,0.7574,Positive,5,0.0,0.00013118194936376755,0.005247277974550702,Welcome to Inclusive Stem Confluence 2020 The Most Exciting Hackathon Event of 2020 Date 17th-18th January 2020 Fore more details #IIITB #IIITB10100 #IIITBangalore #Hackathon2020 #Confluence2020 #inclusiveSTEM #XRCVC #VisionEmpowerpic.twitter.com/1xqs7DFiag,"['welcome', 'inclusive', 'stem', 'confluence', '2020', 'exciting', 'hackathon', 'event', '2020', 'date', '17th', '18th', 'january', '2020', 'fore', 'details', 'iiitb', 'iiitb10100', 'iiitbangalore', 'hackathon2020', 'confluence2020', 'inclusivestem', 'xrcvc', 'visionempowerpic', 'twitter', 'com', '1xqs7dfiag']","[('welcome', 'JJ'), ('inclusive', 'JJ'), ('stem', 'NN'), ('confluence', 'NN'), ('2020', 'CD'), ('exciting', 'VBG'), ('hackathon', 'NN'), ('event', 'NN'), ('2020', 'CD'), ('date', 'NN'), ('17th', 'CD'), ('18th', 'CD'), ('january', 'JJ'), ('2020', 'CD'), ('fore', 'NN'), ('details', 'NNS'), ('iiitb', 'VBP'), ('iiitb10100', 'NN'), ('iiitbangalore', 'NN'), ('hackathon2020', 'NN'), ('confluence2020', 'NN'), ('inclusivestem', 'NN'), ('xrcvc', 'NNP'), ('visionempowerpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('1xqs7dfiag', 'CD')]","['stem', 'confluence', 'hackathon', 'event', 'date', 'fore', 'details', 'iiitb10100', 'iiitbangalore', 'hackathon2020', 'confluence2020', 'inclusivestem', 'xrcvc', 'visionempowerpic', 'twitter', 'com']",0,0,3
1217,"good @iiitb_official 
your students don't waste time like jnuhttps://twitter.com/iiitb_official/status/1215887963109744640 …",Paneendra Bellur,1215888483669032960,2020-01-11 06:49:39,[],paneendrabellur,0.0,0.0,,0.4805,Positive,4,0.0,0.0,0.0,good @IIITB_official your students don't waste time like …,"['good', 'iiitb_official', 'students', 'waste', 'time', 'like']","[('good', 'JJ'), ('iiitb_official', 'JJ'), ('students', 'NNS'), ('waste', 'VBP'), ('time', 'NN'), ('like', 'IN')]","['students', 'time']",0,0,4
1218,"@iiitb_official welcomes our 2018 graduates for a heartwarming reunion.#iiitbangalore #iiitb10100
#alumnimeetpic.twitter.com/75ltmfs8sa – at iiit-b",IIIT Bangalore,1215887963109744640,2020-01-11 06:47:35,"['IIITBangalore', 'IIITB10100', 'alumnimeetpic']",IIITB_official,0.0,8.0,1.0,0.7003,Positive,5,0.0,0.0010494555949101404,0.04197822379640562,@IIITB_official welcomes our 2018 graduates for a heartwarming reunion.#IIITBangalore #IIITB10100 #alumnimeetpic.twitter.com/75lTmfs8SA at IIIT-B,"['iiitb_official', 'welcomes', '2018', 'graduates', 'heartwarming', 'reunion', 'iiitbangalore', 'iiitb10100', 'alumnimeetpic', 'twitter', 'com', '75ltmfs8sa', 'iiit', 'b']","[('iiitb_official', 'JJ'), ('welcomes', 'NNS'), ('2018', 'CD'), ('graduates', 'NNS'), ('heartwarming', 'VBG'), ('reunion', 'NN'), ('iiitbangalore', 'NN'), ('iiitb10100', 'NN'), ('alumnimeetpic', 'NN'), ('twitter', 'NN'), ('com', 'VBD'), ('75ltmfs8sa', 'CD'), ('iiit', 'NN'), ('b', 'NN')]","['welcomes', 'graduates', 'reunion', 'iiitbangalore', 'iiitb10100', 'alumnimeetpic', 'twitter', 'iiit', 'b']",0,1,3
1219,@iiitb_official @director_iiitb hosted the delegation from @set_kuleuven and discussed possible collaborations on research & projects and students exchanges & consul general @markvandevreken @belgiuminindia #iiitbangalore #research #innovationpic.twitter.com/besit8oksa,IIIT Bangalore,1215635358731268096,2020-01-10 14:03:49,"['IIITBangalore', 'research', 'innovationpic']",IIITB_official,0.0,7.0,1.0,0.0,Neutral,3,0.0,0.0009182736455463728,0.03673094582185491,@IIITB_official @Director_IIITB hosted the delegation from @SET_KULeuven and discussed possible collaborations on Research Projects and Students exchanges Consul General @MarkVandeVreken @BelgiuminIndia #IIITBangalore #research #innovationpic.twitter.com/BEsIt8OKsa,"['iiitb_official', 'director_iiitb', 'hosted', 'delegation', 'set_kuleuven', 'discussed', 'possible', 'collaborations', 'research', 'projects', 'students', 'exchanges', 'consul', 'general', 'markvandevreken', 'belgiuminindia', 'iiitbangalore', 'research', 'innovationpic', 'twitter', 'com', 'besit8oksa']","[('iiitb_official', 'JJ'), ('director_iiitb', 'NN'), ('hosted', 'VBN'), ('delegation', 'NN'), ('set_kuleuven', 'RB'), ('discussed', 'VBD'), ('possible', 'JJ'), ('collaborations', 'NNS'), ('research', 'NN'), ('projects', 'NNS'), ('students', 'NNS'), ('exchanges', 'NNS'), ('consul', 'VBP'), ('general', 'JJ'), ('markvandevreken', 'FW'), ('belgiuminindia', 'NN'), ('iiitbangalore', 'NN'), ('research', 'NN'), ('innovationpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('besit8oksa', 'NN')]","['director_iiitb', 'delegation', 'collaborations', 'research', 'projects', 'students', 'exchanges', 'belgiuminindia', 'iiitbangalore', 'research', 'innovationpic', 'twitter', 'com', 'besit8oksa']",0,1,3
1220,"an mou signed between
@iiitb_official and bherunda media/bherunda foundation for collaboration towards rolling out an initiative on digital heritage & culture.
#iiitbangalore #iiitb10100 #ykcwadiyar #bherundafoundation #culturalheritagepic.twitter.com/bqjbaxnzui",IIIT Bangalore,1215614636063506432,2020-01-10 12:41:28,"['IIITBangalore', 'IIITB10100', 'YKCWadiyar', 'BherundaFoundation', 'CulturalHeritagepic']",IIITB_official,2.0,10.0,1.0,0.0,Neutral,3,0.0045871559633027525,0.0013118194936376755,0.32770213754367217,An MoU signed between @IIITB_official and Bherunda Media/Bherunda Foundation for collaboration towards rolling out an initiative on digital heritage culture. #IIITBangalore #IIITB10100 #YKCWadiyar #BherundaFoundation #CulturalHeritagepic.twitter.com/BqjBaXnZUI,"['mou', 'signed', 'iiitb_official', 'bherunda', 'media', 'bherunda', 'foundation', 'collaboration', 'towards', 'rolling', 'initiative', 'digital', 'heritage', 'culture', 'iiitbangalore', 'iiitb10100', 'ykcwadiyar', 'bherundafoundation', 'culturalheritagepic', 'twitter', 'com', 'bqjbaxnzui']","[('mou', 'NN'), ('signed', 'VBD'), ('iiitb_official', 'JJ'), ('bherunda', 'NN'), ('media', 'NNS'), ('bherunda', 'NN'), ('foundation', 'NN'), ('collaboration', 'NN'), ('towards', 'IN'), ('rolling', 'VBG'), ('initiative', 'JJ'), ('digital', 'JJ'), ('heritage', 'NN'), ('culture', 'NN'), ('iiitbangalore', 'NN'), ('iiitb10100', 'NN'), ('ykcwadiyar', 'NN'), ('bherundafoundation', 'NN'), ('culturalheritagepic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('bqjbaxnzui', 'NN')]","['mou', 'bherunda', 'media', 'bherunda', 'foundation', 'collaboration', 'heritage', 'culture', 'iiitbangalore', 'iiitb10100', 'ykcwadiyar', 'bherundafoundation', 'culturalheritagepic', 'twitter', 'com', 'bqjbaxnzui']",0,1,3
1221,"thank you for the truly outstanding meeting @iiitb_official and @director_iiitb! 

thanks also @flanders_india for organising for @set_kuleuven @gerardgovers @belgiuminindia!https://twitter.com/karthikkittu/status/1215607266671562752 …",Mark Van de Vreken,1215609507595730944,2020-01-10 12:21:06,[],MarkVandeVreken,2.0,4.0,,0.9167,Positive,5,0.0045871559633027525,0.0005247277974550702,0.29621846969636795,Thank you for the truly outstanding meeting @IIITB_official and @Director_IIITB Thanks also @Flanders_India for organising for @SET_KULeuven @gerardgovers @BelgiuminIndia! …,"['thank', 'truly', 'outstanding', 'meeting', 'iiitb_official', 'director_iiitb', 'thanks', 'also', 'flanders_india', 'organising', 'set_kuleuven', 'gerardgovers', 'belgiuminindia']","[('thank', 'VB'), ('truly', 'RB'), ('outstanding', 'JJ'), ('meeting', 'NN'), ('iiitb_official', 'JJ'), ('director_iiitb', 'NN'), ('thanks', 'NNS'), ('also', 'RB'), ('flanders_india', 'VBP'), ('organising', 'VBG'), ('set_kuleuven', 'NN'), ('gerardgovers', 'NNS'), ('belgiuminindia', 'VBP')]","['meeting', 'director_iiitb', 'thanks', 'set_kuleuven', 'gerardgovers']",0,1,5
1222,it was nice to host the delegation from @set_kuleuven to @iiitb_official @director_iiitb @ssadagopan and discuss possible collaborations on research &  projects and students exchanges & consul general @markvandevreken @belgiuminindia #research #technology #innovation #blrpic.twitter.com/qijeu5a1bc,Karthik Kittu,1215607266671562752,2020-01-10 12:12:11,"['research', 'technology', 'innovation', 'BLRpic']",karthikkittu,1.0,5.0,,0.6597,Positive,5,0.0022935779816513763,0.0006559097468188378,0.16385106877183608,It was nice to host the delegation from @SET_KULeuven to @IIITB_official @Director_IIITB @SSadagopan and discuss possible collaborations on Research Projects and Students exchanges Consul General @MarkVandeVreken @BelgiuminIndia #research #technology #innovation #BLRpic.twitter.com/Qijeu5a1bc,"['nice', 'host', 'delegation', 'set_kuleuven', 'iiitb_official', 'director_iiitb', 'ssadagopan', 'discuss', 'possible', 'collaborations', 'research', 'projects', 'students', 'exchanges', 'consul', 'general', 'markvandevreken', 'belgiuminindia', 'research', 'technology', 'innovation', 'blrpic', 'twitter', 'com', 'qijeu5a1bc']","[('nice', 'JJ'), ('host', 'NN'), ('delegation', 'NN'), ('set_kuleuven', 'RB'), ('iiitb_official', 'JJ'), ('director_iiitb', 'NN'), ('ssadagopan', 'NN'), ('discuss', 'NN'), ('possible', 'JJ'), ('collaborations', 'NNS'), ('research', 'NN'), ('projects', 'NNS'), ('students', 'NNS'), ('exchanges', 'NNS'), ('consul', 'VBP'), ('general', 'JJ'), ('markvandevreken', 'FW'), ('belgiuminindia', 'NN'), ('research', 'NN'), ('technology', 'NN'), ('innovation', 'NN'), ('blrpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('qijeu5a1bc', 'NN')]","['host', 'delegation', 'director_iiitb', 'ssadagopan', 'discuss', 'collaborations', 'research', 'projects', 'students', 'exchanges', 'belgiuminindia', 'research', 'technology', 'innovation', 'blrpic', 'twitter', 'com', 'qijeu5a1bc']",1,1,3
1223,"agroblock got a new look, check it out : https://agroblock.io/ 
reach to us for demo, global partnership & solution info
#blockchaintraceability #forwardfooding #iiitb #ccamp
#agroblock #agritech #sustainability #foodsafety
@radiostud_io @iotracx @shyampurkpic.twitter.com/qq9mirgp42",Agroblock,1215575336273895424,2020-01-10 10:05:19,"['blockchaintraceability', 'forwardfooding', 'iiitb', 'ccamp', 'agroblock', 'agritech', 'sustainability', 'foodsafety']",agroblock_io,0.0,1.0,,0.34,Positive,4,0.0,0.00013118194936376755,0.005247277974550702,AgroBlock got a new look Check it out Reach to us for Demo global partnership solution info #blockchaintraceability #forwardfooding #iiitb #ccamp #agroblock #agritech #sustainability #foodsafety @RadioStud_io @IoTracX @shyampurkpic.twitter.com/qq9MIRGp42,"['agroblock', 'got', 'new', 'look', 'check', 'reach', 'us', 'demo', 'global', 'partnership', 'solution', 'info', 'blockchaintraceability', 'forwardfooding', 'iiitb', 'ccamp', 'agroblock', 'agritech', 'sustainability', 'foodsafety', 'radiostud_io', 'iotracx', 'shyampurkpic', 'twitter', 'com', 'qq9mirgp42']","[('agroblock', 'NN'), ('got', 'VBD'), ('new', 'JJ'), ('look', 'NN'), ('check', 'NN'), ('reach', 'VBP'), ('us', 'PRP'), ('demo', 'NN'), ('global', 'JJ'), ('partnership', 'NN'), ('solution', 'NN'), ('info', 'NN'), ('blockchaintraceability', 'NN'), ('forwardfooding', 'VBG'), ('iiitb', 'JJ'), ('ccamp', 'NN'), ('agroblock', 'NN'), ('agritech', 'NN'), ('sustainability', 'NN'), ('foodsafety', 'NN'), ('radiostud_io', 'NN'), ('iotracx', 'NN'), ('shyampurkpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('qq9mirgp42', 'NN')]","['agroblock', 'look', 'check', 'demo', 'partnership', 'solution', 'info', 'blockchaintraceability', 'ccamp', 'agroblock', 'agritech', 'sustainability', 'foodsafety', 'radiostud_io', 'iotracx', 'shyampurkpic', 'twitter', 'com', 'qq9mirgp42']",0,0,4
1224,"samvaad talk

""do the next billion users need more innovation? rethinking ai for the common good""

for more details: http://tiny.cc/gd2iiz 
#iiitb #iiitb10100 #iiitbangalore #samvaadtalk #weeklytalkseries #innovation #ai #payalarora #erasmusuniversityrotterdampic.twitter.com/8iltrwfkz8",IIIT Bangalore,1215558247454625792,2020-01-10 08:57:24,"['IIITB', 'IIITB10100', 'IIITBangalore', 'SAMVAADTALK', 'WeeklyTalkSeries', 'Innovation', 'AI', 'PayalArora', 'ErasmusUniversityRotterdampic']",IIITB_official,0.0,2.0,1.0,0.8122,Positive,5,0.0,0.0002623638987275351,0.010494555949101404,"SAMVAAD TALK ""Do the next billion users need more innovation Rethinking AI for the common good"" For more details #IIITB #IIITB10100 #IIITBangalore #SAMVAADTALK #WeeklyTalkSeries #Innovation #AI #PayalArora #ErasmusUniversityRotterdampic.twitter.com/8ILtrwFKz8","['samvaad', 'talk', 'next', 'billion', 'users', 'need', 'innovation', 'rethinking', 'ai', 'common', 'good', 'details', 'iiitb', 'iiitb10100', 'iiitbangalore', 'samvaadtalk', 'weeklytalkseries', 'innovation', 'ai', 'payalarora', 'erasmusuniversityrotterdampic', 'twitter', 'com', '8iltrwfkz8']","[('samvaad', 'NN'), ('talk', 'NN'), ('next', 'IN'), ('billion', 'CD'), ('users', 'NNS'), ('need', 'VBP'), ('innovation', 'NN'), ('rethinking', 'VBG'), ('ai', 'JJ'), ('common', 'JJ'), ('good', 'NN'), ('details', 'NNS'), ('iiitb', 'VBP'), ('iiitb10100', 'NN'), ('iiitbangalore', 'NN'), ('samvaadtalk', 'NN'), ('weeklytalkseries', 'VBZ'), ('innovation', 'NN'), ('ai', 'NN'), ('payalarora', 'NN'), ('erasmusuniversityrotterdampic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('8iltrwfkz8', 'CD')]","['samvaad', 'talk', 'users', 'innovation', 'good', 'details', 'iiitb10100', 'iiitbangalore', 'samvaadtalk', 'innovation', 'ai', 'payalarora', 'erasmusuniversityrotterdampic', 'twitter', 'com']",0,0,3
1225,"at #technologiesoftrust #conference, sayed faisal(@iiitb_official)explains how the entry of #portuguese in india is linked to 'moral networks based on shared faith' while shantanu sengupta(csssc,kolkata) dwells on modalities of #trust among #armenians in 18th century indian oceanpic.twitter.com/rn9bptcv5g",Godrej Archives,1215210199855833088,2020-01-09 09:54:23,"['TechnologiesofTrust', 'conference', 'Portuguese', 'trust', 'Armenians']",GodrejArchives,0.0,4.0,,0.8126,Positive,5,0.0,0.0005247277974550702,0.02098911189820281,"At #TechnologiesofTrust #conference Sayed Faisal(@IIITB_official)explains how the entry of #Portuguese in India is linked to 'moral networks based on shared faith while Shantanu Sengupta(CSSSC,Kolkata dwells on modalities of #trust among #Armenians in 18th century Indian Oceanpic.twitter.com/rn9bpTCv5g","['technologiesoftrust', 'conference', 'sayed', 'faisal', 'iiitb_official', 'explains', 'entry', 'portuguese', 'india', 'linked', 'moral', 'networks', 'based', 'shared', 'faith', 'shantanu', 'sengupta', 'csssc', 'kolkata', 'dwells', 'modalities', 'trust', 'among', 'armenians', '18th', 'century', 'indian', 'oceanpic', 'twitter', 'com', 'rn9bptcv5g']","[('technologiesoftrust', 'JJ'), ('conference', 'NN'), ('sayed', 'VBD'), ('faisal', 'JJ'), ('iiitb_official', 'JJ'), ('explains', 'NNS'), ('entry', 'VBP'), ('portuguese', 'JJ'), ('india', 'NN'), ('linked', 'VBD'), ('moral', 'JJ'), ('networks', 'NNS'), ('based', 'VBN'), ('shared', 'VBN'), ('faith', 'JJ'), ('shantanu', 'NN'), ('sengupta', 'NN'), ('csssc', 'NN'), ('kolkata', 'NN'), ('dwells', 'NNS'), ('modalities', 'VBZ'), ('trust', 'NN'), ('among', 'IN'), ('armenians', 'NNS'), ('18th', 'JJ'), ('century', 'NN'), ('indian', 'JJ'), ('oceanpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('rn9bptcv5g', 'NN')]","['conference', 'explains', 'india', 'networks', 'shantanu', 'sengupta', 'csssc', 'kolkata', 'dwells', 'trust', 'armenians', 'century', 'oceanpic', 'twitter', 'com', 'rn9bptcv5g']",0,1,5
1226,"samvaad talk

""dynamics of complex behavior in natural systems"" 
by prof. janaki balakrishnan, national institute of advanced studies, bangalore.

for more details: http://tiny.cc/b5ihiz 
#iiitb #iiitb10100 #iiitbangalore #samvaadtalk #neuralsystems #janakibalakrishnan #nias",IIIT Bangalore,1215173999518306304,2020-01-09 07:30:32,"['IIITB', 'IIITB10100', 'IIITBangalore', 'SAMVAADTALK', 'NeuralSystems', 'JanakiBalakrishnan', 'NIAS']",IIITB_official,0.0,1.0,1.0,0.6808,Positive,5,0.0,0.00013118194936376755,0.005247277974550702,"SAMVAAD TALK ""Dynamics of complex behavior in natural systems by Prof Janaki Balakrishnan National Institute of Advanced Studies Bangalore. For more details #IIITB #IIITB10100 #IIITBangalore #SAMVAADTALK #NeuralSystems #JanakiBalakrishnan #NIAS","['samvaad', 'talk', 'dynamics', 'complex', 'behavior', 'natural', 'systems', 'prof', 'janaki', 'balakrishnan', 'national', 'institute', 'advanced', 'studies', 'bangalore', 'details', 'iiitb', 'iiitb10100', 'iiitbangalore', 'samvaadtalk', 'neuralsystems', 'janakibalakrishnan', 'nias']","[('samvaad', 'NN'), ('talk', 'NN'), ('dynamics', 'NNS'), ('complex', 'JJ'), ('behavior', 'JJ'), ('natural', 'JJ'), ('systems', 'NNS'), ('prof', 'VBP'), ('janaki', 'JJ'), ('balakrishnan', 'JJ'), ('national', 'JJ'), ('institute', 'NN'), ('advanced', 'VBD'), ('studies', 'NNS'), ('bangalore', 'VBP'), ('details', 'NNS'), ('iiitb', 'VBP'), ('iiitb10100', 'NN'), ('iiitbangalore', 'NN'), ('samvaadtalk', 'NN'), ('neuralsystems', 'VBZ'), ('janakibalakrishnan', 'JJ'), ('nias', 'NNS')]","['samvaad', 'talk', 'dynamics', 'systems', 'institute', 'studies', 'details', 'iiitb10100', 'iiitbangalore', 'samvaadtalk', 'nias']",0,0,3
1227,thanks @mayur_p_joshi - would love to hear your thoughts on this work!!,Silvia Masiero,1215009690989424640,2020-01-08 20:37:38,[],SilviaHedley,0.0,1.0,,0.8264,Positive,5,0.0,0.00013118194936376755,0.005247277974550702,Thanks @mayur_p_joshi would love to hear your thoughts on this work!!,"['thanks', 'mayur_p_joshi', 'would', 'love', 'hear', 'thoughts', 'work']","[('thanks', 'NNS'), ('mayur_p_joshi', 'PRP'), ('would', 'MD'), ('love', 'VB'), ('hear', 'JJ'), ('thoughts', 'NNS'), ('work', 'NN')]","['thanks', 'thoughts', 'work']",0,0,5
1228,congratulations! fascinating research!,Mayur P. Joshi,1215005299620352000,2020-01-08 20:20:11,[],mayur_p_joshi,0.0,1.0,,0.8395,Positive,5,0.0,0.00013118194936376755,0.005247277974550702,Congratulations Fascinating research!,"['congratulations', 'fascinating', 'research']","[('congratulations', 'NNS'), ('fascinating', 'VBG'), ('research', 'NN')]","['congratulations', 'research']",0,0,5
1229,"delighted that our paper “ict in #socialprotection schemes: deinstitutionalising subsidy-based #welfare programmes”, with amit prakash @iiitb_official, is now live! download it at https://www.emerald.com/insight/content/doi/10.1108/itp-02-2018-0086/full/html … #aadhaar #india #datajustice",Silvia Masiero,1215001909972488192,2020-01-08 20:06:43,"['socialprotection', 'welfare', 'Aadhaar', 'India', 'datajustice']",SilviaHedley,6.0,23.0,,0.5562,Positive,4,0.013761467889908258,0.0030171848353666535,0.9463754668091616,Delighted that our paper “ICT in #socialprotection schemes Deinstitutionalising subsidy-based #welfare programmes” with Amit Prakash @IIITB_official is now live Download it at #Aadhaar #India #datajustice,"['delighted', 'paper', 'ict', 'socialprotection', 'schemes', 'deinstitutionalising', 'subsidy', 'based', 'welfare', 'programmes', 'amit', 'prakash', 'iiitb_official', 'live', 'download', 'aadhaar', 'india', 'datajustice']","[('delighted', 'JJ'), ('paper', 'NN'), ('ict', 'NN'), ('socialprotection', 'NN'), ('schemes', 'NNS'), ('deinstitutionalising', 'VBG'), ('subsidy', 'NN'), ('based', 'VBN'), ('welfare', 'NN'), ('programmes', 'NNS'), ('amit', 'VBP'), ('prakash', 'JJ'), ('iiitb_official', 'JJ'), ('live', 'JJ'), ('download', 'NN'), ('aadhaar', 'IN'), ('india', 'JJ'), ('datajustice', 'NN')]","['paper', 'ict', 'socialprotection', 'schemes', 'subsidy', 'welfare', 'programmes', 'download', 'datajustice']",0,1,5
1230,"we had the privilege to meet prof. sadagopan, director iiitb for words of wisdom, encouragement & support as we move into the new year 2020 on a strong note being recognized as one of the top 5 cyber security startup firms of 2020 !

https://www.linkedin.com/posts/lakshmipathy-rk-4a1a6820_cybersecurity-integratedriskmanagement-seconize-activity-6620721582899855360-ue37 …",seconize,1214958431095812096,2020-01-08 17:13:57,[],seconize_co,1.0,1.0,,0.9531,Positive,5,0.0022935779816513763,0.00013118194936376755,0.1428619568736333,We had the privilege to meet Prof Sadagopan Director IIITB for Words of wisdom Encouragement Support as we move into the new year 2020 on a strong note being recognized as one of the top 5 cyber security startup firms of 2020 ! …,"['privilege', 'meet', 'prof', 'sadagopan', 'director', 'iiitb', 'words', 'wisdom', 'encouragement', 'support', 'move', 'new', 'year', '2020', 'strong', 'note', 'recognized', 'one', 'top', '5', 'cyber', 'security', 'startup', 'firms', '2020']","[('privilege', 'NN'), ('meet', 'NN'), ('prof', 'NN'), ('sadagopan', 'NNS'), ('director', 'NN'), ('iiitb', 'VBP'), ('words', 'NNS'), ('wisdom', 'VBP'), ('encouragement', 'JJ'), ('support', 'NN'), ('move', 'VBD'), ('new', 'JJ'), ('year', 'NN'), ('2020', 'CD'), ('strong', 'JJ'), ('note', 'NN'), ('recognized', 'VBN'), ('one', 'CD'), ('top', 'NN'), ('5', 'CD'), ('cyber', 'JJ'), ('security', 'NN'), ('startup', 'NN'), ('firms', 'NNS'), ('2020', 'CD')]","['privilege', 'meet', 'prof', 'sadagopan', 'director', 'words', 'support', 'year', 'note', 'top', 'security', 'startup', 'firms']",0,1,5
