,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
17,"news coverage
 vit masters entrance examination (vitmee) 2019,  vit research entrance examination(vitree-2019) by vellore institute of technology (vit) vellore will take up the examination from june 1st 2nd in vellore chennai, bhopal & amaravati campuses  20 centres across india. pic.twitter.com/0icezdq0ix",VIT-AP UNIVERSITY,1134670751062142976,2019-06-01 03:59:22,[],VITAPuniversity,0.0,0.0,0.0,0.0,Neutral,3,0.0,0.0,0.0,News coverage VIT Masters Entrance Examination (VITMEE 2019 VIT Research Entrance Examination(VITREE-2019 by Vellore Institute of Technology (VIT Vellore will take up the examination from June 1st 2nd in Vellore Chennai Bhopal Amaravati campuses 20 centres across India pic.twitter.com/0ICEZDq0Ix,"['news', 'coverage', 'vit', 'masters', 'entrance', 'examination', 'vitmee', '2019', 'vit', 'research', 'entrance', 'examination', 'vitree', '2019', 'vellore', 'institute', 'technology', 'vit', 'vellore', 'take', 'examination', 'june', '1st', '2nd', 'vellore', 'chennai', 'bhopal', 'amaravati', 'campuses', '20', 'centres', 'across', 'india', 'pic', 'twitter', 'com', '0icezdq0ix']","[('news', 'NN'), ('coverage', 'NN'), ('vit', 'NN'), ('masters', 'NNS'), ('entrance', 'VBP'), ('examination', 'NN'), ('vitmee', 'NN'), ('2019', 'CD'), ('vit', 'NN'), ('research', 'NN'), ('entrance', 'NN'), ('examination', 'NN'), ('vitree', 'IN'), ('2019', 'CD'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('vit', 'NN'), ('vellore', 'IN'), ('take', 'JJ'), ('examination', 'NN'), ('june', 'NN'), ('1st', 'CD'), ('2nd', 'CD'), ('vellore', 'NN'), ('chennai', 'NN'), ('bhopal', 'JJ'), ('amaravati', 'NN'), ('campuses', 'VBZ'), ('20', 'CD'), ('centres', 'NNS'), ('across', 'IN'), ('india', 'JJ'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('0icezdq0ix', 'CD')]","['news', 'coverage', 'vit', 'masters', 'examination', 'vitmee', 'vit', 'research', 'entrance', 'examination', 'institute', 'technology', 'vit', 'examination', 'june', 'vellore', 'chennai', 'amaravati', 'centres', 'pic', 'twitter', 'com']",0,0,3
18,"the vellore institute of technology will be releasing the results of the vitmee 2019 examination tomorrow i.e. on june 7, 2019.

#vitmee2019
#highereducationplushttps://highereducationplus.com/vitmee-2019-result-releasing-today/ …",Higher Education Plus,1136863946239950848,2019-06-07 05:14:21,"['VITMEE2019', 'HigherEducationplushttps']",highereduplus,0.0,0.0,0.0,0.0,Neutral,3,0.0,0.0,0.0,The Vellore Institute of Technology will be releasing the results of the VITMEE 2019 Examination tomorrow i.e on June 7 2019. #VITMEE2019 # …,"['vellore', 'institute', 'technology', 'releasing', 'results', 'vitmee', '2019', 'examination', 'tomorrow', 'e', 'june', '7', '2019', 'vitmee2019']","[('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('releasing', 'VBG'), ('results', 'NNS'), ('vitmee', 'JJ'), ('2019', 'CD'), ('examination', 'NN'), ('tomorrow', 'NN'), ('e', 'NN'), ('june', 'NN'), ('7', 'CD'), ('2019', 'CD'), ('vitmee2019', 'NN')]","['technology', 'results', 'examination', 'tomorrow', 'e', 'june', 'vitmee2019']",0,0,3
19,vitmee 2019 result to be declared by vellore institute of technology today. direct link to check result online https://is.gd/kqunpy pic.twitter.com/zgemhmueko,Sortiwa,1136830268277501952,2019-06-07 03:00:31,[],Sortiwa,0.0,0.0,0.0,0.0,Neutral,3,0.0,0.0,0.0,VITMEE 2019 Result to be declared by Vellore Institute of Technology today Direct link to check result online pic.twitter.com/ZGEmhmUEKo,"['vitmee', '2019', 'result', 'declared', 'vellore', 'institute', 'technology', 'today', 'direct', 'link', 'check', 'result', 'online', 'pic', 'twitter', 'com', 'zgemhmueko']","[('vitmee', 'NN'), ('2019', 'CD'), ('result', 'NN'), ('declared', 'VBD'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('today', 'NN'), ('direct', 'JJ'), ('link', 'NN'), ('check', 'NN'), ('result', 'NN'), ('online', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('zgemhmueko', 'NN')]","['vitmee', 'result', 'institute', 'technology', 'today', 'link', 'check', 'result', 'online', 'pic', 'twitter', 'com', 'zgemhmueko']",0,0,3
20,"vitmee 2019 result to be declared by vellore institute of technology today. direct link to check result online

https://www.indiatvnews.com/education/exam-results-vitmee-2019-result-declared-vellore-institute-of-technology-how-to-check-result-on-vit-ac-in-525392 …",India TV,1136822299896627200,2019-06-07 02:28:52,[],indiatvnews,1.0,3.0,0.0,0.0,Neutral,3,0.003067484662576687,0.0005160846378806125,0.2046924652698257,VITMEE 2019 Result to be declared by Vellore Institute of Technology today Direct link to check result online …,"['vitmee', '2019', 'result', 'declared', 'vellore', 'institute', 'technology', 'today', 'direct', 'link', 'check', 'result', 'online']","[('vitmee', 'NN'), ('2019', 'CD'), ('result', 'NN'), ('declared', 'VBD'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('today', 'NN'), ('direct', 'JJ'), ('link', 'NN'), ('check', 'NN'), ('result', 'NN'), ('online', 'NN')]","['vitmee', 'result', 'institute', 'technology', 'today', 'link', 'check', 'result', 'online']",0,1,3
21,"need itne2003 install, configure, operate and troubleshoot medium-size networks assignment help, victorian institute of technology
http://www.expertsmind.com/library/design-ip-plan-for-the-network-52315585.aspx …
#itne2003 #configure #mediumsize #networks #assignmenthelp #victorianinstituteoftechnology #vit #australia #assessmenthelppic.twitter.com/xqdkf340ww",Expertsmind.com,1135496099634900992,2019-06-03 10:39:01,"['ITNE2003', 'Configure', 'MediumSize', 'Networks', 'assignmenthelp', 'VictorianInstituteofTechnology', 'VIT', 'Australia', 'AssessmentHelppic']",ExpertsMindInc,0.0,0.0,0.0,0.5423,Positive,4,0.0,0.0,0.0,Need ITNE2003 Install Configure Operate and troubleshoot Medium-Size Networks assignment help Victorian Institute of Technology … #ITNE2003 #Configure #MediumSize #Networks #assignmenthelp #VictorianInstituteofTechnology #VIT #Australia #AssessmentHelppic.twitter.com/XqdKF340Ww,"['need', 'itne2003', 'install', 'configure', 'operate', 'troubleshoot', 'medium', 'size', 'networks', 'assignment', 'help', 'victorian', 'institute', 'technology', 'itne2003', 'configure', 'mediumsize', 'networks', 'assignmenthelp', 'victorianinstituteoftechnology', 'vit', 'australia', 'assessmenthelppic', 'twitter', 'com', 'xqdkf340ww']","[('need', 'NN'), ('itne2003', 'VBZ'), ('install', 'JJ'), ('configure', 'NN'), ('operate', 'VBP'), ('troubleshoot', 'NN'), ('medium', 'NN'), ('size', 'NN'), ('networks', 'NNS'), ('assignment', 'VBP'), ('help', 'NN'), ('victorian', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('itne2003', 'JJ'), ('configure', 'NN'), ('mediumsize', 'VB'), ('networks', 'NNS'), ('assignmenthelp', 'VBP'), ('victorianinstituteoftechnology', 'NN'), ('vit', 'NN'), ('australia', 'IN'), ('assessmenthelppic', 'JJ'), ('twitter', 'NN'), ('com', 'NN'), ('xqdkf340ww', 'NN')]","['need', 'configure', 'troubleshoot', 'medium', 'size', 'networks', 'help', 'institute', 'technology', 'configure', 'networks', 'victorianinstituteoftechnology', 'vit', 'twitter', 'com', 'xqdkf340ww']",1,0,3
22,"do you need itap1004 website development assignment help? avail instant victorian institute of technology assignment help to boost your grades!! 
http://www.expertsmind.com/library/develop-from-the-beginning-a-web-site-about-yourself-52315550.aspx …
#itap1004 #websitedevelopment #victorianinstituteoftechnology #assessment #australia #vit #assignmenthelppic.twitter.com/gwiaorvwqa",Expertsmind.com,1135490065885306880,2019-06-03 10:15:02,"['ITAP1004', 'WebsiteDevelopment', 'VictorianInstituteofTechnology', 'Assessment', 'Australia', 'VIT', 'AssignmentHelppic']",ExpertsMindInc,0.0,0.0,0.0,0.8264,Positive,5,0.0,0.0,0.0,Do you need ITAP1004 Website Development assignment help Avail instant Victorian Institute of Technology assignment help to boost your grades! … #ITAP1004 #WebsiteDevelopment #VictorianInstituteofTechnology #Assessment #Australia #VIT #AssignmentHelppic.twitter.com/GwIaOrVwQA,"['need', 'itap1004', 'website', 'development', 'assignment', 'help', 'avail', 'instant', 'victorian', 'institute', 'technology', 'assignment', 'help', 'boost', 'grades', 'itap1004', 'websitedevelopment', 'victorianinstituteoftechnology', 'assessment', 'australia', 'vit', 'assignmenthelppic', 'twitter', 'com', 'gwiaorvwqa']","[('need', 'NN'), ('itap1004', 'VBZ'), ('website', 'JJ'), ('development', 'NN'), ('assignment', 'NN'), ('help', 'NN'), ('avail', 'VB'), ('instant', 'JJ'), ('victorian', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('assignment', 'NN'), ('help', 'NN'), ('boost', 'VB'), ('grades', 'NNS'), ('itap1004', 'JJ'), ('websitedevelopment', 'JJ'), ('victorianinstituteoftechnology', 'NN'), ('assessment', 'NN'), ('australia', 'NN'), ('vit', 'NN'), ('assignmenthelppic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('gwiaorvwqa', 'NN')]","['need', 'development', 'assignment', 'help', 'institute', 'technology', 'assignment', 'help', 'grades', 'victorianinstituteoftechnology', 'assessment', 'australia', 'vit', 'assignmenthelppic', 'twitter', 'com', 'gwiaorvwqa']",1,0,3
23,"looking for itne2005 develop a security infrastructure for a medium-size network assignment help, victorian institute of technology
http://www.expertsmind.com/library/develop-a-security-infrastructure-for-a-medium-size-network-52315372.aspx …
#itne2005 #developasecurityinfrastructure #mediumsizenetwork #assignmenthelp #victorianinstituteoftechnology #vit pic.twitter.com/kww7jmhmpu",Expertsmind.com,1135440044473311232,2019-06-03 06:56:16,"['ITNE2005', 'DevelopasecurityInfrastructure', 'MediumSizeNetwork', 'assignmenthelp', 'VictorianInstituteofTechnology', 'VIT']",ExpertsMindInc,0.0,0.0,0.0,0.6249,Positive,5,0.0,0.0,0.0,Looking for ITNE2005 Develop a security Infrastructure for a Medium-Size Network assignment help Victorian Institute of Technology … #ITNE2005 #DevelopasecurityInfrastructure #MediumSizeNetwork #assignmenthelp #VictorianInstituteofTechnology #VIT pic.twitter.com/Kww7jmhMpu,"['looking', 'itne2005', 'develop', 'security', 'infrastructure', 'medium', 'size', 'network', 'assignment', 'help', 'victorian', 'institute', 'technology', 'itne2005', 'developasecurityinfrastructure', 'mediumsizenetwork', 'assignmenthelp', 'victorianinstituteoftechnology', 'vit', 'pic', 'twitter', 'com', 'kww7jmhmpu']","[('looking', 'VBG'), ('itne2005', 'NN'), ('develop', 'VB'), ('security', 'NN'), ('infrastructure', 'NN'), ('medium', 'NN'), ('size', 'NN'), ('network', 'NN'), ('assignment', 'NN'), ('help', 'NN'), ('victorian', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('itne2005', 'JJ'), ('developasecurityinfrastructure', 'NN'), ('mediumsizenetwork', 'NN'), ('assignmenthelp', 'NN'), ('victorianinstituteoftechnology', 'NN'), ('vit', 'NN'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('kww7jmhmpu', 'NN')]","['itne2005', 'security', 'infrastructure', 'medium', 'size', 'network', 'assignment', 'help', 'institute', 'technology', 'developasecurityinfrastructure', 'mediumsizenetwork', 'assignmenthelp', 'victorianinstituteoftechnology', 'vit', 'pic', 'twitter', 'com', 'kww7jmhmpu']",1,0,3
24,"d peter immanuel, ceo, aassc was invited by vellore institute of technology @vit_univ to talk in the faculty orientation program session on imparting skills level 6 and level 7 at their main campus. #aassc thanks #vit. we look forward to greater engagement in future. #skillindiapic.twitter.com/vtuemd7oiw",Aerospace & Aviation,1134723800115830784,2019-06-01 07:30:10,"['AASSC', 'VIT', 'SkillIndiapic']",aeroavssc,0.0,4.0,0.0,0.8126,Positive,5,0.0,0.0006881128505074832,0.027524514020299328,D Peter Immanuel CEO AASSC was invited by Vellore Institute of Technology @VIT_univ to talk in the Faculty Orientation Program Session on Imparting Skills Level 6 and Level 7 at their main campus #AASSC thanks #VIT We look forward to greater engagement in future #SkillIndiapic.twitter.com/vtUEmd7OIW,"['peter', 'immanuel', 'ceo', 'aassc', 'invited', 'vellore', 'institute', 'technology', 'vit_univ', 'talk', 'faculty', 'orientation', 'program', 'session', 'imparting', 'skills', 'level', '6', 'level', '7', 'main', 'campus', 'aassc', 'thanks', 'vit', 'look', 'forward', 'greater', 'engagement', 'future', 'skillindiapic', 'twitter', 'com', 'vtuemd7oiw']","[('peter', 'NN'), ('immanuel', 'NN'), ('ceo', 'NN'), ('aassc', 'NN'), ('invited', 'VBD'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('vit_univ', 'NN'), ('talk', 'NN'), ('faculty', 'NN'), ('orientation', 'NN'), ('program', 'NN'), ('session', 'NN'), ('imparting', 'VBG'), ('skills', 'NNS'), ('level', 'JJ'), ('6', 'CD'), ('level', 'NN'), ('7', 'CD'), ('main', 'JJ'), ('campus', 'NN'), ('aassc', 'JJ'), ('thanks', 'NNS'), ('vit', 'VBP'), ('look', 'VBP'), ('forward', 'RB'), ('greater', 'JJR'), ('engagement', 'JJ'), ('future', 'NN'), ('skillindiapic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('vtuemd7oiw', 'NN')]","['peter', 'immanuel', 'ceo', 'aassc', 'institute', 'technology', 'vit_univ', 'talk', 'faculty', 'orientation', 'program', 'session', 'skills', 'level', 'campus', 'thanks', 'future', 'skillindiapic', 'twitter', 'com', 'vtuemd7oiw']",0,1,5
25,"news coverage
 vit masters entrance examination (vitmee) 2019,  vit research entrance examination(vitree-2019) by vellore institute of technology (vit) vellore will take up the examination from june 1st 2nd in vellore chennai, bhopal & amaravati campuses  20 centres across india. pic.twitter.com/0icezdq0ix",VIT-AP UNIVERSITY,1134670751062142976,2019-06-01 03:59:22,[],VITAPuniversity,0.0,0.0,0.0,0.0,Neutral,3,0.0,0.0,0.0,News coverage VIT Masters Entrance Examination (VITMEE 2019 VIT Research Entrance Examination(VITREE-2019 by Vellore Institute of Technology (VIT Vellore will take up the examination from June 1st 2nd in Vellore Chennai Bhopal Amaravati campuses 20 centres across India pic.twitter.com/0ICEZDq0Ix,"['news', 'coverage', 'vit', 'masters', 'entrance', 'examination', 'vitmee', '2019', 'vit', 'research', 'entrance', 'examination', 'vitree', '2019', 'vellore', 'institute', 'technology', 'vit', 'vellore', 'take', 'examination', 'june', '1st', '2nd', 'vellore', 'chennai', 'bhopal', 'amaravati', 'campuses', '20', 'centres', 'across', 'india', 'pic', 'twitter', 'com', '0icezdq0ix']","[('news', 'NN'), ('coverage', 'NN'), ('vit', 'NN'), ('masters', 'NNS'), ('entrance', 'VBP'), ('examination', 'NN'), ('vitmee', 'NN'), ('2019', 'CD'), ('vit', 'NN'), ('research', 'NN'), ('entrance', 'NN'), ('examination', 'NN'), ('vitree', 'IN'), ('2019', 'CD'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('vit', 'NN'), ('vellore', 'IN'), ('take', 'JJ'), ('examination', 'NN'), ('june', 'NN'), ('1st', 'CD'), ('2nd', 'CD'), ('vellore', 'NN'), ('chennai', 'NN'), ('bhopal', 'JJ'), ('amaravati', 'NN'), ('campuses', 'VBZ'), ('20', 'CD'), ('centres', 'NNS'), ('across', 'IN'), ('india', 'JJ'), ('pic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('0icezdq0ix', 'CD')]","['news', 'coverage', 'vit', 'masters', 'examination', 'vitmee', 'vit', 'research', 'entrance', 'examination', 'institute', 'technology', 'vit', 'examination', 'june', 'vellore', 'chennai', 'amaravati', 'centres', 'pic', 'twitter', 'com']",0,0,3
26,vellore institute of technology comes forward to help flower boy for higher education https://www.deccanchronicle.com/nation/current-affairs/210619/vellore-institute-of-technology-comes-forward-to-help-flower-boy-for-h.html …,SALT AND LIGHT,1142035562464972800,2019-06-21 11:44:30,[],saltlightslife,0.0,0.0,0.0,0.4019,Positive,4,0.0,0.0,0.0,Vellore Institute of Technology comes forward to help flower boy for higher education …,"['vellore', 'institute', 'technology', 'comes', 'forward', 'help', 'flower', 'boy', 'higher', 'education']","[('vellore', 'IN'), ('institute', 'JJ'), ('technology', 'NN'), ('comes', 'VBZ'), ('forward', 'RB'), ('help', 'NN'), ('flower', 'VB'), ('boy', 'NN'), ('higher', 'JJR'), ('education', 'NN')]","['technology', 'help', 'boy', 'education']",0,0,4
27,"yet another partner university rated 'diamond' by us makes it to the world university rankings @worlduniranking 2020. vellore institute of technology has been proving excellence year-on-year. we laud their success. @vit_univ
#igaugerating #vit #worlduniversityrankings #educhatpic.twitter.com/gjdtaaumrm",QS I∙GAUGE - Indian College & University Rating,1141638914878218240,2019-06-20 09:28:22,"['igaugerating', 'VIT', 'worlduniversityrankings', 'educhatpic']",igaugerating,0.0,4.0,0.0,0.8807,Positive,5,0.0,0.0006881128505074832,0.027524514020299328,Yet another Partner University rated 'Diamond by us makes it to the World University Rankings @worlduniranking 2020 Vellore Institute of Technology has been proving excellence year-on-year We laud their success @VIT_univ #igaugerating #VIT #worlduniversityrankings #educhatpic.twitter.com/GjDTaaumrm,"['yet', 'another', 'partner', 'university', 'rated', 'diamond', 'us', 'makes', 'world', 'university', 'rankings', 'worlduniranking', '2020', 'vellore', 'institute', 'technology', 'proving', 'excellence', 'year', 'year', 'laud', 'success', 'vit_univ', 'igaugerating', 'vit', 'worlduniversityrankings', 'educhatpic', 'twitter', 'com', 'gjdtaaumrm']","[('yet', 'RB'), ('another', 'DT'), ('partner', 'NN'), ('university', 'NN'), ('rated', 'VBN'), ('diamond', 'JJ'), ('us', 'PRP'), ('makes', 'VBZ'), ('world', 'NN'), ('university', 'NN'), ('rankings', 'NNS'), ('worlduniranking', 'VBG'), ('2020', 'CD'), ('vellore', 'IN'), ('institute', 'NN'), ('technology', 'NN'), ('proving', 'VBG'), ('excellence', 'NN'), ('year', 'NN'), ('year', 'NN'), ('laud', 'NN'), ('success', 'NN'), ('vit_univ', 'IN'), ('igaugerating', 'VBG'), ('vit', 'JJ'), ('worlduniversityrankings', 'NNS'), ('educhatpic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('gjdtaaumrm', 'NN')]","['partner', 'university', 'world', 'university', 'rankings', 'institute', 'technology', 'excellence', 'year', 'year', 'laud', 'success', 'worlduniversityrankings', 'twitter', 'com', 'gjdtaaumrm']",0,1,5
28,"velammal institute of technology junior research fellow jobs 2019 – vit jrw faculty wanted

#jobs #careers #vit #jrw #junior #research #fellow #technology #college #faculty #institute #lecturer
https://faculty.careerspages.com/velammal-institute-of-technology-faculty-jobs/ …",Careerspages,1140855398796185600,2019-06-18 05:34:57,"['Jobs', 'Careers', 'VIT', 'JRW', 'Junior', 'Research', 'Fellow', 'Technology', 'College', 'Faculty', 'Institute', 'Lecturer']",careerspages,0.0,0.0,0.0,0.0,Neutral,3,0.0,0.0,0.0,Velammal Institute of Technology Junior Research Fellow Jobs 2019 VIT JRW Faculty Wanted #Jobs #Careers #VIT #JRW #Junior #Research #Fellow #Technology #College #Faculty #Institute #Lecturer …,"['velammal', 'institute', 'technology', 'junior', 'research', 'fellow', 'jobs', '2019', 'vit', 'jrw', 'faculty', 'wanted', 'jobs', 'careers', 'vit', 'jrw', 'junior', 'research', 'fellow', 'technology', 'college', 'faculty', 'institute', 'lecturer']","[('velammal', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'NN'), ('jobs', 'NNS'), ('2019', 'CD'), ('vit', 'NN'), ('jrw', 'NN'), ('faculty', 'NN'), ('wanted', 'VBD'), ('jobs', 'NNS'), ('careers', 'NNS'), ('vit', 'VBP'), ('jrw', 'JJ'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('technology', 'NN'), ('college', 'NN'), ('faculty', 'NN'), ('institute', 'NN'), ('lecturer', 'NN')]","['institute', 'technology', 'research', 'fellow', 'jobs', 'vit', 'jrw', 'faculty', 'jobs', 'careers', 'research', 'technology', 'college', 'faculty', 'institute', 'lecturer']",0,0,3
