,id_review,rating,compound,Sentiment,pred,temp_pred,fin_pred
ChdDSUhNMG9nS0VJQ0FnSUMwcnYyMXBnRRAB,"This is one of the best private universities in India. It has eco-friendly diversity, fully covered with plants, trees etc. This University also provides quality education in many branches, It has digital class rooms, labs, work shops, working on projects, celebrating festivals etc simply digital education. LPU encourages their students to participate in Hackathon where students solve real life problems by software or hardware. Not only on studies but also this University concentrated on Sports and Cultural Activities. It has parks, library, shopping mall, daily events organised by Student organizations to get Peaceful of mind. Every year many students get placed in best companies. This University is the one of the best flatform to fulfill their goals. LPU also organized 106th Indian Science Congress it is of 7 days in which the powerful person of India was chef guest, he is none other than Prime Minister Narendra Modi, many students from different universities, college's,schools and many deligates of different fields were attend this 106th ISC. I am to be taking part in this. Also in this ISC Indian Army exhibited their missiles prototype models and organized work shops on various technologies and night time enjoyed with born fires, student organized mini village was really beautiful. Lovely Professional University also celebrated the festival One India in which people from different states of you India and people from different countries represented their states or country in a beautiful way. It also celebrated an festival called spetra, it is a inter school competition means competition between different branches and in 2019 School of computer science students won Spetra.",5.0,0.9978,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNVcDdqNGZBEAE,Good university with good infrastructure and large campus area that has courses related to all fields. Campus placements are there.,4.0,0.7003,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURzMXEzX1RBEAE,A huge infrastructure with good security,4.0,0.765,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUMwbWVqSjhBRRAB,"I'm not hated this uni , as I'm the student too . Sometimes it feels like where we are we don't know ! Hopefully it all depends on u how u struggle ur life here struggling is must as like u r in abroad ND u didn't have any choice to struggle and fight for ur",3.0,-0.4909,Negative,2,2.5,2
ChdDSUhNMG9nS0VJQ0FnSURzd1pQeDFnRRAB,Lack of student teacher interaction .good infrastructure.may this is only university where students don't know professor name and professor don't know about students.,3.0,0.1531,Positive,3,3.0,3
ChZDSUhNMG9nS0VJQ0FnSUNVbV9tWU1REAE,Lovely atmosphere for study and extra-curricular activities for those who want to explore themselves and their dreams 💕💕,5.0,0.9468,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUMwLW9UMFJREAE,"Lpu having the good study atmosphere here u can actually enjoy the beauty of nature and peoples are awesome here . Mechanical could be better in future . Lpu having the potential for the top university in India apart from this lpu have to gain NAAC , NBA and QS Accrediation for better quality education which they are provide here.",5.0,0.975,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNJeTRxNWlBRRAB,"One of the finest private university in India, the best among every other university in terms of connecting students on a digital corridor, everything your attendance, fee, complaint, and other services all can be done using online means. Best for the students who want to pursue Computer Science and Hotel Management, a lot of opportunities are available. The campus is hi-tech with people coming from various places, a diverse place which gives you a great exposure.",5.0,0.9349,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUMwNWZyTVBREAE,"I didn't expected this much big University here. I was so amazed by seeing the infrastructures and the culture, rules and regulations followed by them.",5.0,0.6269,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUMwNy1TVWVREAE,Such a huge campus with well built infrastructure.,5.0,0.5267,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUR3eEp6ZmNnEAE,"The biggest university i have ever visited in my life so far. It is also top ranked, top 10 in India. In five minutes only i could notice more than 100 international students and talking to few of them saying that they enjoy being part of lovely proffessional university. The infrastructure is superb and the learning environment seems perfect. Let me explore the campus and i will come back with more info.",5.0,0.9545,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNzbklpeVp3EAE,Clean campus...great infrastructure...,5.0,0.4019,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURJMXF1RHFRRRAB,Great infrastructure and extra curricular opportunities. You will get lots of exposure to different things according to your interests. VERY easy to lose track of your studies so maintain a healthy balance.,4.0,0.8993,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURzZ3JxaDBBRRAB,Good university in terms of infrastructure and services,5.0,0.4404,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURVZ09Ma0V3EAE,Lpu is one among best university in Punjab region.  It has a good architecture and many different streams are available for the students to make their passion as a career. Hostels of both bous and girls are different . The area of the university is very big. Most of the times event keeps taking places .  Also different kind of students activities are also done in classromm,5.0,0.8779,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUMwaU1xTE5nEAE,Nice but small for the student . Student to the university area ratio is not good.,3.0,-0.298,Negative,2,2.5,2
ChdDSUhNMG9nS0VJQ0FnSUMwMFlfMnNnRRAB,Good support and enough opportunity to show your skills.,4.0,0.8126,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURvanU3Q0FREAE,Very nice university. ...nice atmosphere for students ...I guess one of  the best university I have ever seen till now...I just came here to participate in an racing event...brilliant atmosphere to compete with other teams from all over India.,5.0,0.8849,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUQwaXJyblJBEAE,"It's a ""Lovely""University for sure as the name suggests.",4.0,0.3182,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNValppdUZ3EAE,The place which provides a lots of opportunity and new doors to achieve your passion 😊,5.0,0.8957,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNVaWVEWU5nEAE,Very big University.I love the university but here hostel rooms are not too good but they are average,5.0,-0.0969,Negative,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNjM2RlNFpBEAE,Superb Infrastructure International University,5.0,0.6249,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURVbXFhQnBBRRAB,"The university is great in infrastructure but the college buildings are far you will have to walk long distances to reach to your department . The classes run daily from 9 am-5 pm  and their are holidays on sat and sun . The place is situated in between Phagwara and Jalandhar cantt it's on NH . The university contains nearly all the courses offers in India fine arts , MBA , engineering ,BCA ,Food tech , bio tech , pharmacy, agriculture ,hotel management , tour and tourism etc it has hostel facility for both boys and girls . The girls have a different hostel and for boys different . Se drainage problem occurs in hostel area because of heavy rainfall . It has a huge field and playground . Lots of training occurs in field like archery, basketball, football, cricket , rugby , Yannis , badminton , boxing ,karate . The campus is huge it's infrastructure is huge the  subject facilities are good at teaching excluding few . The try to clear concept at their best . The attendance is compulsory till 75% .",4.0,0.9885,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNjallMNU9REAE,The campus of this university is too big,5.0,0.0,Neutral,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNVdjhIaThBRRAB,Best private college available in India.. Even better than most of the NITs.,4.0,0.7964,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNVaVlxM2d3RRAB,"Good environment, Nice and friendly staff good teaching. Hostel needed to be Improved alot.",4.0,0.9313,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURVd3FXUmd3RRAB,Don't know from inside but Infrastructure is really amazing.,3.0,0.7677,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNVcjVQUmtRRRAB,Pathetic University i ve been calling them since last week regarding my degree ... no response at all .They even dont listen and answer your queries  And the worst thing is they even dontd respond for your courier also  They simply say that they will not do. Happened with me 3 times it is very disappointing,1.0,-0.9259,Negative,1,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUM0ak83cUpnEAE,one of the best university till now i saw having good infrastructure and faculty members i m doing B .pharmacy  as per my experience i would say they provide all the lab apparatus and all required things to the students .students are the first priority i really enjoin  my time here,4.0,0.7964,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNzdXQ3cnh3RRAB,A famous professional University.,5.0,0.0,Neutral,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURvaC1HNTh3RRAB,🏤Good Place (G.T. Road New Delhi). Placement for good college.One of the largest university in north India.In my experience it's best choice for this college.,5.0,0.7964,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNvaHZEZUtnEAE,"One of the best private University of India, everything is best in this University except education system 😀, it is like assemble line system of providing degree to students. Environment inside campus is good, library services are bad, for same course fee structure vary depending on time of admission or whatever bargaining capacity you have.",4.0,0.9153,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNVdWZHUEt3EAE,"Education is good  , but mess quality is bad in 4 seater appartment in comprision with 4 seater hostel . Earliser they said that they will provide wooden box bed in appartment but now they are providing iron bed",3.0,-0.7935,Negative,1,2.0,2
ChdDSUhNMG9nS0VJQ0FnSUNVMjVXWjlnRRAB,"It is a private university situated in Phagwara, Punjab, India. The university was established in 2005 by Lovely International Trust, under The Lovely Professional University Act, 2005 (Punjab Act 25 of 2005) and started operation in 2006. With 24,000 students in 2010, it claims to be the largest single-campus private university in India.  In India, LPU is recognized by the University Grants Commission (UGC), the National Council for Teacher Education (NCTE) and the Council of Architecture (COA) and approved by the Pharmacy Council of India (PCI). It is also a member of the Association of Indian Universities (AIU). LPU's School of Agriculture is accredited by the Indian Council of Agricultural Research (ICAR). Internationally, LPU is accredited by the Accreditation Council for Business Schools and Programs (ACBSP) and a member of the Association of Commonwealth Universities (ACU).  The National Institutional Ranking Framework (NIRF) ranked Lovely Professional University 52 in the management ranking in 2019 and 27 in the pharmacy ranking.  Source: Wikipedia",5.0,0.9607,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUM0M3ZiLWV3EAE,"Lovely Professional University is a private university situated in Phagwara, Punjab, India. The university was established in 2005 by Lovely International Trust, under The Lovely Professional University Act, 2005 and started operation in 2006..........",5.0,0.9403,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURzM29fWGJREAE,it's awesome private university,4.0,0.6249,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNVbl9idmx3RRAB,Great infrastructure and decent placements.. faculty need to be more experienced,5.0,0.6249,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURVam9hOTBnRRAB,❌Don't fall in the trap of ads. But University is awesome,1.0,0.7184,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNVbzctV25RRRAB,"India's largest private university covered a campus area of 600 Acre+ with so beautiful infrastructure  and 40000+ students. The university is offering 200+ courses in affiliated with UGC, AIU, PCI, NCTE, COA, ACBSP,ACU, ICAR.",5.0,0.7177,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNNMmNfLVh3EAE,Nice campus I am missing,4.0,0.1531,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUM4aHRiTDhRRRAB,Awesome experience,5.0,0.6249,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNVeWJfTHpnRRAB,"Lovely Professional University (LPU) is a private university situated in Phagwara, Punjab, India.[2] The university was established in 2005[2] by Lovely International Trust, under The Lovely Professional University Act, 2005 (Punjab Act 25 of 2005)[3] and started operation in 2006.[4] With 24,000 students in 2010, it claims to be the largest single-campus private university in India.[4]  Lovely Professional University￼TypePrivateEstablished2005ChancellorAshok Mittal[1]Vice-ChancellorRamesh Kanwar[1]Students24,000 (2010)Location  Phagwara  ,   Punjab  ,   India  31.253609°N 75.70367°ECampusUrbanAffiliationsUGC, AIU, PCI, NCTE, COA, ACBSP, ACU,ICARWebsitelpu.in  Campus",5.0,0.9612,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNZcUxUUFpBEAE,"Good institution that can meet with the goal to be part of prestigious university. One of the bad things that you can find there is the restriction of your liberty. No one is perfect, I think they can still try.  This is LPU private organisation, money making machines, real business school, perfect study program.  Keep it up by dowelling in good things",4.0,0.8689,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNJeFoyRmx3RRAB,"It's a very good university with diversity. Environment is good, atmosphere is healthy, campus is clean and green, good placements, everything is online so that is good, problem arises in rainy season as lpu has very poor drainage system but otherwise everything is, good, many food options with over 200 shops/kiosks, lot of workshops are conducted which are very helpful, very less holidays and pressure is constant but everything else is fine.",4.0,0.9497,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUQwXzhmNTRRRRAB,As per it's name LOVELY,5.0,0.6739,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURZeWZHSTdnRRAB,Great university. People from many countries are getting quality education here.,5.0,0.6249,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRbDZqc0ZnEAE,"Really loved this place. I'm here for my graduation and until now everything is going great not having a single problem everyone is kind and helpful. Lots of staff members. And the most important thing is it's spread around in 600acres.  Just one issue if I don't take bike, then it may gonna take around 20-30 min just to reach my hostel building from main entrance.",5.0,0.9323,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNJcWRPNWp3RRAB,"Good College, having very big infrastructure and facilities too. But I think this Institute is lacking somewhere is the quality of education specially in Engineering. Main reason of this lagging is lack of experience faculties. Most of the faculties are not having good experience and freshers.     Ambiance and nearby places are too good. Lots of good foods are available in nearby Haweli on Highway.",4.0,0.1352,Positive,3,3.5,4
ChdDSUhNMG9nS0VJQ0FnSUNjMWFiX2pnRRAB,One of the best university in India.,5.0,0.6369,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNZamNYT2V3EAE,"One of the finest and the largest infrastructure... Excellent Academics,  strong systems.. examplary.",5.0,0.7906,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUMwejhidmpRRRAB,A nice college for B.Tech and for business course,5.0,0.4215,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSURzX0w2ZmdnRRAB,Lovely university is really lovely,5.0,0.8357,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNjeTdieG1BRRAB,Awsome,5.0,0.0,Neutral,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURrcDl5blJ3EAE,Harassment of sc st students. Biasses thinking . Shame on you lpu . Shame on you,1.0,-0.8658,Negative,1,1.0,1
ChdDSUhNMG9nS0VJQ0FnSURjdTdXOF9nRRAB,Nice,5.0,0.4215,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURFbEpmN0pBEAE,Lpu*lovely professional university*present in phagwara (Jalandhar) punjab India. It is a private deemed university opened in 2005 by lovely international trust. It is spreaded over 800 acres of area with well maintained security over its areas. It has nice teaching quality and overall it is known for its best placements. Many students of lpu works under 1cr of packages and every year a well student graduate from it. It has many courses ug/pg.,5.0,0.9623,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSURjdFlUcGVBEAE,Good,5.0,0.4404,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNjdGJXM253RRAB,Don't go there,1.0,0.0,Neutral,3,2.0,2
ChdDSUhNMG9nS0VJQ0FnSUQ0LXJ5QmxBRRAB,òne of the best university ever. i just gonna to university for bba but i have no money pls some body help me,5.0,0.4619,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURzd01uOElBEAE,It was best university in management,5.0,0.6369,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNRMEpUaERnEAE,It is not that good but also not that bad. You can say it is an average university. Infrastructure is good many facilities are available. Campus is very large is area and most of the basic things are available in the campus itself. Location is perfect. Placements are also good many multi national companies come here for placements.,3.0,0.9503,Positive,5,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNzbzhhald3EAE,A campus worth exploring,5.0,0.2263,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUQ0LW9yMDBBRRAB,one of the best university. i just want to gonma in this university for bba but i have not enough money plz somebody help me,5.0,0.7155,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUM0a0pHTXh3RRAB,"university situated in Phagwara, Punjab, India. The university was established in 2005 by Lovely International Trust, under The Lovely Professional University Act, 2005 and started operation in 2006.",5.0,0.8979,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUM4NnIyaTlBRRAB,Very bad university,1.0,-0.5849,Negative,2,1.5,1
ChdDSUhNMG9nS0VJQ0FnSUNvNkpiWDNBRRAB,It is good for those who study and attend classes daily. And those who have percentage above 60 will definitely place.,4.0,0.6808,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURjdHB5dENREAE,Good,5.0,0.4404,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURVOHJ2SmNBEAE,"Nice place for study.Massive infrastructure,massive opportunities,broader environment,broader aspects and hence develop broader and sharper mind familier with all technical glitches of life.",5.0,0.4215,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNJX0xHMlBREAE,"Huge campus, need vehicle to roam across. Good placements. Diversified. All options for bachelors. Better than a normal university",4.0,0.7964,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURzdVlXVFhBEAE,India No 1 Largest University,5.0,-0.296,Negative,2,3.5,4
ChdDSUhNMG9nS0VJQ0FnSURZc1lPQjRnRRAB,Agar rating negitive bhee hoti to deta mein .Dont go with rating.Mostly ratings looks fake with fake ids only single review provided with one single id and that is 5 star.??????socho ???,1.0,-0.7998,Negative,1,1.0,1
ChdDSUhNMG9nS0VJQ0FnSUNNczRqM2tnRRAB,Nice infrastructure and good faculties,5.0,0.6908,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUM0dnVHZU1nEAE,"Lovely Professional University (LPU) is a private university situated in Phagwara, Punjab, India. The university was established in 2005 by Lovely International Trust, under The Lovely Professional University Act, 2005 (Punjab Act 25 of 2005) and started operation in 2006. With 24,000 students in 2010, it claims to be the largest single-campus private university in India.The university campus spreads over 600 acres (2.4 km2) in boundary on the outskirts of Jalandhar and houses 10,000 students (as of 2010). In India, LPU is recognized by the University Grants Commission (UGC), the National Council for Teacher Education (NCTE) and the Council of Architecture (COA) and approved by the Pharmacy Council of India(PCI). It is also a member of the Association of Indian Universities (AIU). LPU's School of Agriculture is accredited by the Indian Council of Agricultural Research (ICAR). Internationally, LPU is accredited by the Accreditation Council for Business Schools and Programs (ACBSP)  and a member of the Association of Commonwealth Universities (ACU). LPU includes the following schools: Mittal School of Business School of Computer Science and Engineering School of Mechanical Engineering School of Civil Engineering School of Electronics & Electrical Engineering School of Bioengineering and Biosciences School of Architecture and Design School of Hotel Management and Tourism School of Computer Application School of Pharmaceutical Sciences School of Agriculture School of Fashion Design School of Journalism, Films and Creative Arts School of Chemical Engineering and Physical Sciences School of Law School of Polytechnic School of Physiotherapy and Paramedical Sciences School of Education School of Physical Education School of Art and Languages The Lovely Institute of Law was ranked 18th among the 18 by India Today's ""India's Best Colleges 2017: Law"".  Lovely Professional University was ranked 66 among engineering colleges by Outlook India in 2017. The National Institutional Ranking Framework(NIRF) ranked it 38 in the management ranking in 2018 and 26 in the pharmacy ranking.",5.0,0.9873,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURVb09DNGdRRRAB,"For learners, its a best place to learn.",5.0,0.6369,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUNzdzRUNzRRRRAB,Excellent👍👏😆,5.0,0.7351,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSUM0Z3FMSHdRRRAB,"Though it’s a private university, it’s better than most of the government colleges.",4.0,0.4404,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURvX3Q3bFRREAE,"Only Infrastructure is good but all the faculty in this university is worst who have not knowledge, security guard and staff are rude in behavior.   worst place on earth",1.0,-0.9578,Negative,1,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUNVNWRhMGRnEAE,Eco friendly environment with lot of greenary.,5.0,0.4939,Positive,4,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUM4cTQtMnlRRRAB,Lovely 😍,5.0,0.7783,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURVazZ1QW1RRRAB,They don't shows no respect towards students and also give many reasons for not giving refund of fees they just tells reasons which are not at all valid and even in classrooms dogs sleep in . Just a money eating college,1.0,0.0294,Neutral,3,2.0,2
ChZDSUhNMG9nS0VJQ0FnSUMwLWVYOENBEAE,It's a nice place.,4.0,0.4215,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUQwMHZHNmZREAE,best university in punjab.,5.0,0.6369,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNJaDhmeGJnEAE,LPU has a big campus. The campus is well maintained. The infrastructure is excellent. The staffs are extremely cooperative.,5.0,0.7003,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURjZ3IycDhnRRAB,It is a complete education city,5.0,0.0,Neutral,3,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURVOGEtZzBnRRAB,An amazing place offering lots of exposure,5.0,0.5859,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSURZMjh6dVRBEAE,"worst university in India, don't do any course from this university please. they will keep shocking you with their new policies and you will be left suprised here. a week before my final exams of third year i came to know that i won't be getting any books from them. they were so rude to me when i inquired about it.",1.0,-0.8543,Negative,1,1.0,1
ChZDSUhNMG9nS0VJQ0FnSUMwMDlINVNREAE,650 acres great campus.,4.0,0.6249,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUM0d1BlVTdBRRAB,This university gives immense opportunity to students to push them towards their professional career,4.0,0.4215,Positive,4,4.0,4
ChZDSUhNMG9nS0VJQ0FnSURZbG9XVEZREAE,Wise and Educated People will not Recommend u to take admission in LPU as dere is system paralysis dere  Dey have not shown the faculty on dere website. its a trap. Dey have only one aim to milch more and more money. Dere is no democratic set up in LPU and Hod are not being selected by students but like a dictatorship He or She is being forced upon students against dere will. Dere are no proper Students union which can help d students to solve dere problems and last but not d least education is also not professional as dey claim to be. Education in LPU is by few ppts lot more i can share,1.0,0.0234,Neutral,3,2.0,2
ChdDSUhNMG9nS0VJQ0FnSURVNUo2eHBBRRAB,"Good , Anti ragging ,lovely faculty,food problem now for south Indians ,think about food when you join here first.",4.0,0.5994,Positive,4,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBMTZfOHZBRRAB,"Beautiful college. World class infrastructure and modern equipments installed in the campus. diversity makes the campus more attractive. One of the fact is that they provide   better placement but there is a fact which is not revealed yet to students. They give money to invited companies for campus placement drive. That's why they hire even those aspirants who don't have sufficient knowledge, skills and abilities. And if their new employees don't fulfill the companies requirements they just kick out of the organisation. Another fact is that they spend bigger part of their revenue over advertisement. If you think it's helpful then please do the thumbs up.",3.0,0.8895,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSUNBMzlxbnl3RRAB,"I am experiencing the best time of my life. But with that I am missing my home and everything of my city, friends, people. But it will become a habit after some months because I have got good friends here also. The study and environment of Lovely Professional University is very good and best in comparison with other universities of India.  But there's only one person whose place cannot take anyone and that's mother.",4.0,0.9844,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNVMy0yNVhBEAE,Huge modern campus with excellent infrastructure...,4.0,0.7184,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUR3dDc3VU13EAE,"The hall named Shanti Devi Mittal Auditorium is good. The acoustics of the hall are wonderful.   But when you book the auditorium, you have many disadvantages. The cleaning of the hall is not done before it is given to the party who rented it out. The attached photos will show you how the hall was when we went to use it for our function.   We had to struggle from 5 am to clean and set it up for our use. They agreed to give us the Hall on Saturday for our use to clean it, but they went back on their word to give us the hall on that day. I would not expect such an esteemed university to go back on their word.  So the overall experience was not so good.",1.0,0.8722,Positive,5,3.0,3
ChdDSUhNMG9nS0VJQ0FnSUNVbU8zdzl3RRAB,Excellent...Great campus and very lovely staff...,5.0,0.624,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURJdjVURXRRRRAB,"No doubt , this is the best University of India for reasons.. It was grand 106th Indian Science Congress and got to see the campus , labs, multi storey libraries .. phenomenal.. best place for students who wants to achieve much ore thn academic as they have trainers for every field and sports. Have a great indoor stadium with swimming pool, shooting range, badminton court..and much more.. awesmaw",5.0,0.9559,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURzNHRLemtnRRAB,One of the best universities,4.0,0.6369,Positive,5,4.5,5
ChdDSUhNMG9nS0VJQ0FnSUNNbnZIT2tBRRAB,Future will be decided here so i cant say anything,5.0,0.0,Neutral,3,4.0,4
ChZDSUhNMG9nS0VJQ0FnSUNJd2N2QURnEAE,Best ever private university I have ever seen...    Teachers are very good..     Best placement,5.0,0.9165,Positive,5,5.0,5
ChdDSUhNMG9nS0VJQ0FnSURNa2FMU3hRRRAB,Leading university of the region,4.0,0.0,Neutral,3,3.5,4
ChZDSUhNMG9nS0VJQ0FnSUNJMHJya2JnEAE,Education standards are average. Even faculty members lack basic knowledge. One of the overrated university in india. Apart from that this place is really enjoyable - good infrastructure and accessibility.,3.0,0.6195,Positive,5,4.0,4
ChdDSUhNMG9nS0VJQ0FnSURBbUo2T2lBRRAB,Lovely Professional University is one of top private University in India offering different courses.  Pros. 1. One of best infrastructure you will find anywhere in Indian University campus. The facilities provided are on par with International Universities. 2. The university is truly an online campus with attendence to assignment to Marks all uploaded in portal. 3. Faculty is good and friendly. 4. Campus is big.  Cons. 1. Very little Industrial collaborations. 2. Placement although good but still when you compare the overall percentage of students placed is still less. 3. The students schedule is very hectic leaving very little time for self study.,4.0,0.8847,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUMwcmZ5VVVBEAE,Cheaper and best place for engineering,5.0,0.6369,Positive,5,5.0,5
ChZDSUhNMG9nS0VJQ0FnSUNBNlBtdU93EAE,"University Location is great! Only demerit is airport is very far. University has diverse population from various countries. Lifestyle is good in the university, fully online systems.",4.0,0.807,Positive,5,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUNvd0liZEhREAE,This uni has given employment and business to many people and atmosphere is very good,5.0,0.4927,Positive,4,4.5,5
ChZDSUhNMG9nS0VJQ0FnSUM4Z2RMTmRREAE,Nice,5.0,0.4215,Positive,4,4.5,5
