id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUMwdm9XamFBEAE,I can't assign 0 stars. But i just came here to specially rate them as low as i can and few more (20 to 30) students will rate 1 star in few minutes because they will frustrate you on basis of some documents and they will reject it every-time and then they will block your attendance. 2 of my friends leaved this university in 3rd semester only because of this reason. I can say LPU is one of the best university in terms of marketing they spend millions of iNR in marketing to gather crowd and make hype in market. If you want real review just ask 3rd or 4th semester students from LPU (they have good experience),9 months ago,2020-07-22 20:53:58.570951,1.0,Rohit Kumar,3,0,https://www.google.com/maps/contrib/109671872097873690953?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNzd2VEeFhnEAE,Crazy start to new life will be.,5 months ago,2020-07-22 20:53:58.571973,5.0,Gangumalla Suresh,0,0,https://www.google.com/maps/contrib/112867574081122573379?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURVeTl6RFFnEAE,Good university environment  and also good for CSE/IT as well as other streams so,10 months ago,2020-07-22 20:53:58.572951,5.0,Russow Dipta,1,0,https://www.google.com/maps/contrib/108857680161199370083?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUMwejZLZ2FnEAE,"Unquestionably, it is worth taking admission in LPU. It is good university known for its faculty, infrastructure and placement. They know the value of education, so LPU’s main aim making the professional education from local to worldwide level and from the classroom to the web centered education. Curriculum for all classes is revised after every 6 months. It is bench- marked with some of the best universities of the world. It is up-to-date and linked closely with employer demands making our students ‘best fits’. Curriculum, teaching & learning, and assessment strategies are fruitfully aligned with the planned learning outcomes and reflect the achievement of higher order learning and mastery rather than traditional education approach of direct instruction of facts and accumulation of credits. It’s a value based education system. From development of applications to wonderful innovations like Quadcopter, Gesture controlled wheelchair, Autonomous Rover etc., our education system is dedicatedly converting the brick and mortar classroom to outcome based learning. Placements: Placements record are excellent in the university. Last year, state cabinet minister Mr. Charanjit Singh Channi inaugurated ‘Mega Job Fair’ at LPU. Some top companies from the core manufacturing sector, to contemplate the challenges and opportunities for freshers in the job arena. ASSOCHAM (Associated Chamber of Commerce and Industry of India) rated LPU as Best Private University with regards to placements. Zee News Survey rated us as 11th Best in India in Placements. Several Big Brands of the industry have visited LPU campus during academic session 2016-2017 for campus placements, students training/workshops, faculty development, etc. and the process is still going on at full pace. Around 250 companies visit every year for campus-placement of students from LPU.",9 months ago,2020-07-22 20:53:58.574036,5.0,Shubham Singh,0,0,https://www.google.com/maps/contrib/117421984496493680910?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUMwdm9XLVV3EAE,I can't assign 0 stars. But i just came here to specially rate them as low as i can and few more (20 to 30) students will rate 1 star in few minutes because they will frustrate you on basis of some documents and they will reject it every-time and then they will block your attendance. 2 of my friends leaved this university in 3rd semester only because of this reason. I can say LPU is one of the best university in terms of marketing they spend millions of iNR in marketing to gather crowd and make hype in market. If you want real review just ask 3rd or 4th semester students from LPU (they have good experience),9 months ago,2020-07-22 20:53:58.575031,1.0,Rahul Sharma,2,0,https://www.google.com/maps/contrib/102178761047812336014?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNjeThuT2p3RRAB,Infrastructure is osm but the fee becomes very high,3 months ago,2020-07-22 20:53:58.575969,3.0,Shuaib Khan,1,0,https://www.google.com/maps/contrib/108536623072268244919?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNNN3ByeHlRRRAB,Campus is good... some of the admission staff are irritating...they don't know how to treat students...they will definitely feel like quitting taking admission in the college..,8 months ago,2020-07-22 20:53:58.576904,3.0,rs vihar,10,0,https://www.google.com/maps/contrib/106690043702778918646?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJNjZHSUhnEAE,Esteemed campus and largest campus in India. Education is very good with good number of facilities. Lot of scope in research and development with number of research papers published in International and National Journals and Conferences. Technology is beyond the edge here. Come and enjoy the campus.,a year ago,2020-07-22 20:53:58.577844,4.0,chandrachur chatterjee,0,0,https://www.google.com/maps/contrib/107372768424619602106?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUMwMXEzSG9BRRAB,Biggest mistake was to join this university.....freshers b like owww top private univrsity large campus. N mainly attractive schoolarship.. my life is going to b awsome.. after joining... Bc har taraf se gaand mar raha hain ye university.... N onc u r lpu student u will know kitna kamata hain lpu that too wit ur bck lock and re appear... N tension maat le reappear toh lagani hi hain paisa v toh kamani hain...n get ready to get treat of attendance block in every situation... Life of lpu..trash,9 months ago,2020-07-22 20:53:58.578797,1.0,Sam Boro,1,0,https://www.google.com/maps/contrib/117986089793866139845?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUMweGM2UzdnRRAB,Behaviour of staff is good in distance education department.,9 months ago,2020-07-22 20:52:47.796386,5.0,Yash Khanna,0,0,https://www.google.com/maps/contrib/106218824829295370505?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUMweXZuQ1N3EAE,"If u r among the 80% + student and u r consistent at ur studies then LPU is a good option. But if you are not then LPU can give u reappears and eventually backlogs which are tougher to clear than regular exams and thus student's degrees get extended by 1 or 2 years. It happens with around 50% of students. Btech departments, Computer Applications, Agriculture, Biotech are the ones doing it nd mostly in non sectorial courses like mathematics, quantative aptitude, physics etc. Smaller departments are totally opposite and dont have such issues.  LPU- good for R&D, great for co - curricular and extra curricular activities, music, dancing,  good for sports.  LPU- good for facilities except slow wifi and worse mess food.but der are lot food stalls inside the campus.",10 months ago,2020-07-22 20:52:47.797419,3.0,Anurag Nath,11,0,https://www.google.com/maps/contrib/115969689891445630076?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUMwM0tqYWlBRRAB,"Owner of the Lovely university  are not professional as well as  not   even respect the professional peoples. Observed very very  rude behaviour of Hrd Head  working as a diplomatic politicians &  other people of Hr department. They don't know  have the manner how  to talk  with a  senior professional even a. Director position in Lpu. No respect of. Designation. No security of job in Lpu..Even , have good  work  for lpu no credit for the peoples . The behaviour of the relatives those are working as Dean  is very very rude & Rough  even on the position of Director with them . As per their views enen professional peoples treated as Zero.",10 months ago,2020-07-22 20:52:47.798372,1.0,mukesh khanna,0,0,https://www.google.com/maps/contrib/115957238298292119266?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJcmJieGp3RRAB,Really in my frank opinion the biggest University i ever visited and the most secured one too as every where you will find guards. And also they have their own in-university cycles for students to go anywhere inside University! Its really big!,a year ago,2020-07-22 20:52:47.799574,4.0,Be- Satisfied,2,0,https://www.google.com/maps/contrib/103610283963109530791?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURrdjR6UTN3RRAB,"That University,Just ask what it doesn't Have but The answer is a Big YES,it has all the facilities and about CAMOUS ,you can't believe it's spread around acres of land and Every department accessable very easily,you will find guides and security guards in huge numbers to maintain comfortable atmosphere for study for Girls students, Greenery within the campus and  each faculty Department has its own infrastructure with a great designed buildings,Road Network very appreciable,You can feel it a hygienic place as you can see the sweepers around the clock on roads within the University, it's my first visit but I feel surprised to see that kind of Services and facilities in Campus, I feel it's really a LOVELY, UNIVERSITY.",a year ago,2020-07-22 20:52:47.801033,5.0,Hardeep Singh,0,0,https://www.google.com/maps/contrib/101778482765333487466?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUMwcnYyMXBnRRAB,"This is one of the best private universities in India. It has eco-friendly diversity, fully covered with plants, trees etc. This University also provides quality education in many branches, It has digital class rooms, labs, work shops, working on projects, celebrating festivals etc simply digital education. LPU encourages their students to participate in Hackathon where students solve real life problems by software or hardware. Not only on studies but also this University concentrated on Sports and Cultural Activities. It has parks, library, shopping mall, daily events organised by Student organizations to get Peaceful of mind. Every year many students get placed in best companies. This University is the one of the best flatform to fulfill their goals. LPU also organized 106th Indian Science Congress it is of 7 days in which the powerful person of India was chef guest, he is none other than Prime Minister Narendra Modi, many students from different universities, college's,schools and many deligates of different fields were attend this 106th ISC. I am to be taking part in this. Also in this ISC Indian Army exhibited their missiles prototype models and organized work shops on various technologies and night time enjoyed with born fires, student organized mini village was really beautiful. Lovely Professional University also celebrated the festival One India in which people from different states of you India and people from different countries represented their states or country in a beautiful way. It also celebrated an festival called spetra, it is a inter school competition means competition between different branches and in 2019 School of computer science students won Spetra.",9 months ago,2020-07-22 20:52:47.802010,5.0,prince pinnu,0,0,https://www.google.com/maps/contrib/107345289956507856392?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNVcDdqNGZBEAE,Good university with good infrastructure and large campus area that has courses related to all fields. Campus placements are there.,11 months ago,2020-07-22 20:52:47.803189,4.0,Ajay Pal Singh,0,0,https://www.google.com/maps/contrib/101244749048838031355?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURzMXEzX1RBEAE,A huge infrastructure with good security,4 months ago,2020-07-22 20:52:47.804257,4.0,yharendra,8,0,https://www.google.com/maps/contrib/104788183498860225805?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUMwbWVqSjhBRRAB,"I'm not hated this uni , as I'm the student too . Sometimes it feels like where we are we don't know ! Hopefully it all depends on u how u struggle ur life here struggling is must as like u r in abroad ND u didn't have any choice to struggle and fight for ur",9 months ago,2020-07-22 20:52:47.805433,3.0,Ayushi Kapoor,0,0,https://www.google.com/maps/contrib/107300457558865823810?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURzd1pQeDFnRRAB,Lack of student teacher interaction .good infrastructure.may this is only university where students don't know professor name and professor don't know about students.,4 months ago,2020-07-22 20:52:47.806442,3.0,Sai PAVAN,6,0,https://www.google.com/maps/contrib/113722855478297299751?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNVbV9tWU1REAE,Lovely atmosphere for study and extra-curricular activities for those who want to explore themselves and their dreams 💕💕,11 months ago,2020-07-22 20:52:55.238609,5.0,Manvinder Singh,0,0,https://www.google.com/maps/contrib/108420797547570123641?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUMwLW9UMFJREAE,"Lpu having the good study atmosphere here u can actually enjoy the beauty of nature and peoples are awesome here . Mechanical could be better in future . Lpu having the potential for the top university in India apart from this lpu have to gain NAAC , NBA and QS Accrediation for better quality education which they are provide here.",9 months ago,2020-07-22 20:52:55.239563,5.0,Shivam Singh,1,0,https://www.google.com/maps/contrib/105021955787299550305?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJeTRxNWlBRRAB,"One of the finest private university in India, the best among every other university in terms of connecting students on a digital corridor, everything your attendance, fee, complaint, and other services all can be done using online means. Best for the students who want to pursue Computer Science and Hotel Management, a lot of opportunities are available. The campus is hi-tech with people coming from various places, a diverse place which gives you a great exposure.",a year ago,2020-07-22 20:52:55.240511,5.0,Mayank kestwal,0,0,https://www.google.com/maps/contrib/116895901976399017655?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUMwNWZyTVBREAE,"I didn't expected this much big University here. I was so amazed by seeing the infrastructures and the culture, rules and regulations followed by them.",9 months ago,2020-07-22 20:52:55.241581,5.0,Karthikeyan P,0,0,https://www.google.com/maps/contrib/115115961749137196914?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUMwNy1TVWVREAE,Such a huge campus with well built infrastructure.,9 months ago,2020-07-22 20:52:55.242548,5.0,its me,0,0,https://www.google.com/maps/contrib/107168032326638209136?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUR3eEp6ZmNnEAE,"The biggest university i have ever visited in my life so far. It is also top ranked, top 10 in India. In five minutes only i could notice more than 100 international students and talking to few of them saying that they enjoy being part of lovely proffessional university. The infrastructure is superb and the learning environment seems perfect. Let me explore the campus and i will come back with more info.",a year ago,2020-07-22 20:52:55.243552,5.0,Aloyce Mkwizu,0,0,https://www.google.com/maps/contrib/111460768974604747445?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNzbklpeVp3EAE,Clean campus...great infrastructure...,5 months ago,2020-07-22 20:52:55.244507,5.0,Akshay Kumar,1,0,https://www.google.com/maps/contrib/111594598968357695404?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJMXF1RHFRRRAB,Great infrastructure and extra curricular opportunities. You will get lots of exposure to different things according to your interests. VERY easy to lose track of your studies so maintain a healthy balance.,a year ago,2020-07-22 20:52:55.245457,4.0,Amol Tyagi,0,0,https://www.google.com/maps/contrib/102881854066577960345?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURzZ3JxaDBBRRAB,Good university in terms of infrastructure and services,4 months ago,2020-07-22 20:52:55.246396,5.0,Golu Kumar,4,0,https://www.google.com/maps/contrib/105162621777022007328?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURVZ09Ma0V3EAE,Lpu is one among best university in Punjab region.  It has a good architecture and many different streams are available for the students to make their passion as a career. Hostels of both bous and girls are different . The area of the university is very big. Most of the times event keeps taking places .  Also different kind of students activities are also done in classromm,11 months ago,2020-07-22 20:52:55.247461,5.0,shreya rawat,0,0,https://www.google.com/maps/contrib/102328958993023683379?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUMwaU1xTE5nEAE,Nice but small for the student . Student to the university area ratio is not good.,10 months ago,2020-07-22 20:53:02.362920,3.0,Tenzin Choten,0,0,https://www.google.com/maps/contrib/111416584833016218724?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUMwMFlfMnNnRRAB,Good support and enough opportunity to show your skills.,9 months ago,2020-07-22 20:53:02.363906,4.0,Gaurav Khede,0,0,https://www.google.com/maps/contrib/102081938764105769885?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURvanU3Q0FREAE,Very nice university. ...nice atmosphere for students ...I guess one of  the best university I have ever seen till now...I just came here to participate in an racing event...brilliant atmosphere to compete with other teams from all over India.,a year ago,2020-07-22 20:53:02.365113,5.0,Commentary With Sunny,0,0,https://www.google.com/maps/contrib/105369755817822230358?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUQwaXJyblJBEAE,"It's a ""Lovely""University for sure as the name suggests.",8 months ago,2020-07-22 20:53:02.366200,4.0,Dhruva Bhave,0,0,https://www.google.com/maps/contrib/106151051319213939523?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNValppdUZ3EAE,The place which provides a lots of opportunity and new doors to achieve your passion 😊,10 months ago,2020-07-22 20:53:02.367161,5.0,AlphaHF Gaming,0,0,https://www.google.com/maps/contrib/109914993550896683731?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNVaWVEWU5nEAE,Very big University.I love the university but here hostel rooms are not too good but they are average,11 months ago,2020-07-22 20:53:02.368110,5.0,adarsh patil,0,0,https://www.google.com/maps/contrib/109103867044721956333?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNjM2RlNFpBEAE,Superb Infrastructure International University,3 months ago,2020-07-22 20:53:02.369076,5.0,Pranshu Shukla,0,0,https://www.google.com/maps/contrib/103757147391763861535?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURVbXFhQnBBRRAB,"The university is great in infrastructure but the college buildings are far you will have to walk long distances to reach to your department . The classes run daily from 9 am-5 pm  and their are holidays on sat and sun . The place is situated in between Phagwara and Jalandhar cantt it's on NH . The university contains nearly all the courses offers in India fine arts , MBA , engineering ,BCA ,Food tech , bio tech , pharmacy, agriculture ,hotel management , tour and tourism etc it has hostel facility for both boys and girls . The girls have a different hostel and for boys different . Se drainage problem occurs in hostel area because of heavy rainfall . It has a huge field and playground . Lots of training occurs in field like archery, basketball, football, cricket , rugby , Yannis , badminton , boxing ,karate . The campus is huge it's infrastructure is huge the  subject facilities are good at teaching excluding few . The try to clear concept at their best . The attendance is compulsory till 75% .",11 months ago,2020-07-22 20:53:02.370023,4.0,Ankit Sinha,0,0,https://www.google.com/maps/contrib/103484477016421353140?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNjallMNU9REAE,The campus of this university is too big,4 months ago,2020-07-22 20:53:02.371113,5.0,Vala Dipkumar,0,0,https://www.google.com/maps/contrib/111358146649511785593?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVdjhIaThBRRAB,Best private college available in India.. Even better than most of the NITs.,11 months ago,2020-07-22 20:53:02.372295,4.0,Tarun Singh Rana,0,0,https://www.google.com/maps/contrib/116830726502445255265?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVaVlxM2d3RRAB,"Good environment, Nice and friendly staff good teaching. Hostel needed to be Improved alot.",11 months ago,2020-07-22 20:53:09.793011,4.0,Michael Abednego,0,0,https://www.google.com/maps/contrib/100140338555021004591?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURVd3FXUmd3RRAB,Don't know from inside but Infrastructure is really amazing.,11 months ago,2020-07-22 20:53:09.794034,3.0,Anshul Garg,0,0,https://www.google.com/maps/contrib/118437104495451615723?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVcjVQUmtRRRAB,Pathetic University i ve been calling them since last week regarding my degree ... no response at all .They even dont listen and answer your queries  And the worst thing is they even dontd respond for your courier also  They simply say that they will not do. Happened with me 3 times it is very disappointing,11 months ago,2020-07-22 20:53:09.795001,1.0,Vikram Chauhan,0,0,https://www.google.com/maps/contrib/111896205127571246273?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUM0ak83cUpnEAE,one of the best university till now i saw having good infrastructure and faculty members i m doing B .pharmacy  as per my experience i would say they provide all the lab apparatus and all required things to the students .students are the first priority i really enjoin  my time here,a year ago,2020-07-22 20:53:09.796194,4.0,Shubham Salunkhe,1,0,https://www.google.com/maps/contrib/100177446612101181499?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNzdXQ3cnh3RRAB,A famous professional University.,5 months ago,2020-07-22 20:53:09.797160,5.0,Rajesh Kumar,0,0,https://www.google.com/maps/contrib/106943274122692411640?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURvaC1HNTh3RRAB,🏤Good Place (G.T. Road New Delhi). Placement for good college.One of the largest university in north India.In my experience it's best choice for this college.,a year ago,2020-07-22 20:53:09.798104,5.0,RAKESH YADAV,0,0,https://www.google.com/maps/contrib/113310821777697216859?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNvaHZEZUtnEAE,"One of the best private University of India, everything is best in this University except education system 😀, it is like assemble line system of providing degree to students. Environment inside campus is good, library services are bad, for same course fee structure vary depending on time of admission or whatever bargaining capacity you have.",a year ago,2020-07-22 20:53:09.799048,4.0,Preet khandelwal,0,0,https://www.google.com/maps/contrib/101453703328348644276?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNVdWZHUEt3EAE,"Education is good  , but mess quality is bad in 4 seater appartment in comprision with 4 seater hostel . Earliser they said that they will provide wooden box bed in appartment but now they are providing iron bed",11 months ago,2020-07-22 20:53:09.799993,3.0,Shreekant Dubey,1,0,https://www.google.com/maps/contrib/102520580592797664120?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVMjVXWjlnRRAB,"It is a private university situated in Phagwara, Punjab, India. The university was established in 2005 by Lovely International Trust, under The Lovely Professional University Act, 2005 (Punjab Act 25 of 2005) and started operation in 2006. With 24,000 students in 2010, it claims to be the largest single-campus private university in India.  In India, LPU is recognized by the University Grants Commission (UGC), the National Council for Teacher Education (NCTE) and the Council of Architecture (COA) and approved by the Pharmacy Council of India (PCI). It is also a member of the Association of Indian Universities (AIU). LPU's School of Agriculture is accredited by the Indian Council of Agricultural Research (ICAR). Internationally, LPU is accredited by the Accreditation Council for Business Schools and Programs (ACBSP) and a member of the Association of Commonwealth Universities (ACU).  The National Institutional Ranking Framework (NIRF) ranked Lovely Professional University 52 in the management ranking in 2019 and 27 in the pharmacy ranking.  Source: Wikipedia",11 months ago,2020-07-22 20:53:09.801148,5.0,Abhimanyu Kr Singh,0,0,https://www.google.com/maps/contrib/116056050328916662787?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUM0M3ZiLWV3EAE,"Lovely Professional University is a private university situated in Phagwara, Punjab, India. The university was established in 2005 by Lovely International Trust, under The Lovely Professional University Act, 2005 and started operation in 2006..........",a year ago,2020-07-22 20:53:09.802169,5.0,N SREENIVASULU,0,0,https://www.google.com/maps/contrib/112700412562146196068?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURzM29fWGJREAE,it's awesome private university,4 months ago,2020-07-22 20:53:17.502096,4.0,Abdul barik,0,0,https://www.google.com/maps/contrib/107172413344762836272?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVbl9idmx3RRAB,Great infrastructure and decent placements.. faculty need to be more experienced,11 months ago,2020-07-22 20:53:17.503058,5.0,hemanth kumar,0,0,https://www.google.com/maps/contrib/104279902635993599098?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURVam9hOTBnRRAB,❌Don't fall in the trap of ads. But University is awesome,a month ago,2020-07-22 20:53:17.504006,1.0,Lokendra Yadav,0,0,https://www.google.com/maps/contrib/108589163731794668990?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVbzctV25RRRAB,"India's largest private university covered a campus area of 600 Acre+ with so beautiful infrastructure  and 40000+ students. The university is offering 200+ courses in affiliated with UGC, AIU, PCI, NCTE, COA, ACBSP,ACU, ICAR.",11 months ago,2020-07-22 20:53:17.505196,5.0,Sanaullah Mallick,0,0,https://www.google.com/maps/contrib/101493453573630812129?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNNMmNfLVh3EAE,Nice campus I am missing,7 months ago,2020-07-22 20:53:17.506183,4.0,shaik vali,2,0,https://www.google.com/maps/contrib/109155828099485453392?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUM4aHRiTDhRRRAB,Awesome experience,2 weeks ago,2020-07-22 20:53:17.507120,5.0,Sahil Kumar,1,0,https://www.google.com/maps/contrib/112084236057633607917?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVeWJfTHpnRRAB,"Lovely Professional University (LPU) is a private university situated in Phagwara, Punjab, India.[2] The university was established in 2005[2] by Lovely International Trust, under The Lovely Professional University Act, 2005 (Punjab Act 25 of 2005)[3] and started operation in 2006.[4] With 24,000 students in 2010, it claims to be the largest single-campus private university in India.[4]  Lovely Professional University￼TypePrivateEstablished2005ChancellorAshok Mittal[1]Vice-ChancellorRamesh Kanwar[1]Students24,000 (2010)Location  Phagwara  ,   Punjab  ,   India  31.253609°N 75.70367°ECampusUrbanAffiliationsUGC, AIU, PCI, NCTE, COA, ACBSP, ACU,ICARWebsitelpu.in  Campus",11 months ago,2020-07-22 20:53:17.508093,5.0,HR,0,0,https://www.google.com/maps/contrib/104097514572916328951?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNZcUxUUFpBEAE,"Good institution that can meet with the goal to be part of prestigious university. One of the bad things that you can find there is the restriction of your liberty. No one is perfect, I think they can still try.  This is LPU private organisation, money making machines, real business school, perfect study program.  Keep it up by dowelling in good things",a year ago,2020-07-22 20:53:17.509045,4.0,romeo cpc,0,0,https://www.google.com/maps/contrib/110258864161097059991?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJeFoyRmx3RRAB,"It's a very good university with diversity. Environment is good, atmosphere is healthy, campus is clean and green, good placements, everything is online so that is good, problem arises in rainy season as lpu has very poor drainage system but otherwise everything is, good, many food options with over 200 shops/kiosks, lot of workshops are conducted which are very helpful, very less holidays and pressure is constant but everything else is fine.",a year ago,2020-07-22 20:53:17.509984,4.0,Abhinav Mittal,0,0,https://www.google.com/maps/contrib/113903595414315443276?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUQwXzhmNTRRRRAB,As per it's name LOVELY,8 months ago,2020-07-22 20:53:17.511143,5.0,Jarnail Singh,0,0,https://www.google.com/maps/contrib/117601212051965424355?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURZeWZHSTdnRRAB,Great university. People from many countries are getting quality education here.,a year ago,2020-07-22 20:53:25.035031,5.0,Pankaj Kumar,0,0,https://www.google.com/maps/contrib/117760627271669727788?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNRbDZqc0ZnEAE,"Really loved this place. I'm here for my graduation and until now everything is going great not having a single problem everyone is kind and helpful. Lots of staff members. And the most important thing is it's spread around in 600acres.  Just one issue if I don't take bike, then it may gonna take around 20-30 min just to reach my hostel building from main entrance.",a year ago,2020-07-22 20:53:25.036084,5.0,Lucifer,0,0,https://www.google.com/maps/contrib/101247801781324507132?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJcWRPNWp3RRAB,"Good College, having very big infrastructure and facilities too. But I think this Institute is lacking somewhere is the quality of education specially in Engineering. Main reason of this lagging is lack of experience faculties. Most of the faculties are not having good experience and freshers.     Ambiance and nearby places are too good. Lots of good foods are available in nearby Haweli on Highway.",a year ago,2020-07-22 20:53:25.037130,4.0,RAJESH YADAV,0,0,https://www.google.com/maps/contrib/106228055213514846180?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNjMWFiX2pnRRAB,One of the best university in India.,4 months ago,2020-07-22 20:53:25.038154,5.0,Darshan,5,0,https://www.google.com/maps/contrib/100476279987364754238?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNZamNYT2V3EAE,"One of the finest and the largest infrastructure... Excellent Academics,  strong systems.. examplary.",a year ago,2020-07-22 20:53:25.039174,5.0,Raman Nayyar,0,0,https://www.google.com/maps/contrib/110796007656509135738?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUMwejhidmpRRRAB,A nice college for B.Tech and for business course,9 months ago,2020-07-22 20:53:25.040704,5.0,Md Manishurrahman,0,0,https://www.google.com/maps/contrib/113621255245559912531?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURzX0w2ZmdnRRAB,Lovely university is really lovely,4 months ago,2020-07-22 20:53:25.041737,5.0,Umesh Palivela,0,0,https://www.google.com/maps/contrib/112973736598482650089?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNjeTdieG1BRRAB,Awsome,3 months ago,2020-07-22 20:53:25.042772,5.0,vivek singh,0,0,https://www.google.com/maps/contrib/112832668177452770477?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURrcDl5blJ3EAE,Harassment of sc st students. Biasses thinking . Shame on you lpu . Shame on you,a year ago,2020-07-22 20:53:25.043810,1.0,ajay kaler,0,0,https://www.google.com/maps/contrib/115924808563235526177?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURjdTdXOF9nRRAB,Nice,a month ago,2020-07-22 20:53:25.044840,5.0,ANKIT JAISWAL,1,0,https://www.google.com/maps/contrib/117563274850014297633?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURFbEpmN0pBEAE,Lpu*lovely professional university*present in phagwara (Jalandhar) punjab India. It is a private deemed university opened in 2005 by lovely international trust. It is spreaded over 800 acres of area with well maintained security over its areas. It has nice teaching quality and overall it is known for its best placements. Many students of lpu works under 1cr of packages and every year a well student graduate from it. It has many courses ug/pg.,a year ago,2020-07-22 20:53:32.483272,5.0,mohit dhiman,0,0,https://www.google.com/maps/contrib/102833033238481967021?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURjdFlUcGVBEAE,Good,a month ago,2020-07-22 20:53:32.484238,5.0,Gundra Siva Reddy,6,0,https://www.google.com/maps/contrib/114459629158795579326?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNjdGJXM253RRAB,Don't go there,4 months ago,2020-07-22 20:53:32.485362,1.0,Sakib Chonka,1,0,https://www.google.com/maps/contrib/108580178864690510208?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUQ0LXJ5QmxBRRAB,òne of the best university ever. i just gonna to university for bba but i have no money pls some body help me,a year ago,2020-07-22 20:53:32.486316,5.0,Awarangjeb n Ansari,1,0,https://www.google.com/maps/contrib/113247713730248476185?hl=en-IN
